Country_Code,Name,Capacity_Mw,Latitude,Longitude
USA,Ridgetop Energy LLC,29.0,35.0697,-118.3167
USA,Ridgeview,6.4,44.175,-87.8285
USA,Ridgewind,25.3,44.0189,-96.0653
USA,Ridgewood Providence Power,6.4,41.8069,-71.53
USA,Rifle Generating Station,84.0,39.5173,-107.7299
USA,Riley Generating Station,10.0,42.8333,-86.0053
USA,Riley Road LLC,4.0,41.4691,-74.0784
USA,Rincon Solar I,18.4,32.2929,-81.2844
USA,Rinehart,10.0,28.7706,-81.3533
USA,Ringer Hill Wind Farm  LLC,39.9,39.7447,-79.1881
USA,Rio,10.8,41.4625,-74.7578
USA,Rio Bravo,150.0,35.026,-106.644
USA,Rio Bravo Fresno,28.0,36.6889,-119.7232
USA,Rio Bravo Hydro Project,14.0,35.43,-118.8222
USA,Rio Bravo Rocklin,27.9,38.8319,-121.3137
USA,Rio Bravo Solar 1 LLC,20.0,35.4161,-119.6825
USA,Rio Bravo Solar II LLC,20.0,35.4225,-119.6292
USA,Rio Bravo Windpower  LLC,237.6,26.649,-99.0387
USA,Rio Communities Solar Energy Center,10.0,34.5826,-106.683
USA,Rio De Oro Solar Energy Center,10.0,34.692,-106.688
USA,Rio Grande,398.3,31.8047,-106.5472
USA,Rio Grande Valley Sugar Growers,24.9,26.2697,-97.867
USA,Rio Hondo,1.9,34.0047,-118.0992
USA,Rio Nogales Power Project,940.2,29.5931,-97.9732
USA,Rio Rancho High School,1.0,35.2644,-106.6678
USA,Rio Rancho Solar Energy Center,10.0,35.1048,-106.4824
USA,Rio Rico Solar,6.0,31.5,-111.0081
USA,Ripon Generation Station,121.0,37.7315,-121.116
USA,Rippey Wind Farm,50.0,42.0061,-94.2378
USA,Rising Paper,2.5,42.2286,-73.3445
USA,Rising Tree Wind Farm,79.2,35.0775,-118.2183
USA,Rising Tree Wind Farm II,19.8,35.0889,-118.2064
USA,Rising Tree Wind Farm III,99.0,35.0606,-118.2433
USA,River Bend,1035.9,30.757,-91.3327
USA,River Bend Solar  LLC,75.0,34.8315,-87.8422
USA,River Bend Solar  LLC,2.0,45.7038,-109.5652
USA,River Hills,128.0,41.5902,-93.6195
USA,River Mill,18.8,45.3,-122.35
USA,River Mountains Solar,14.4,36.0316,-114.9294
USA,River Road Gen Plant,248.0,45.6497,-122.7256
USA,River Road Solar  LLC,5.0,36.351,-76.842
USA,River Rouge,368.9,42.2739,-83.1119
USA,River Solar,2.0,34.1078,-80.1281
USA,River Terminal Development Solar,2.7,40.7278,-74.1142
USA,River Valley,350.0,35.1931,-94.6458
USA,Riverbay,43.5,40.87,-73.8244
USA,Riverbend Landfill,4.8,45.1672,-123.2511
USA,Riverhead,1.5,40.8261,-73.2322
USA,Riverhead Solar Farm,20.0,40.923,-72.7645
USA,Riverside,136.0,41.54,-90.4481
USA,Riverside (MN),585.9,45.0203,-93.2753
USA,Riverside (OK),1121.7,35.9978,-95.9567
USA,Riverside Energy Center,674.9000000000001,42.5831,-89.0358
USA,Riverside Energy Resource Center,196.0,33.9636,-117.4528
USA,Riverside Generating LLC,1150.0,38.1917,-82.6046
USA,Riverside Holyoke,6.9,42.2006,-72.5944
USA,Riverside RWQCP Fuel Cell,1.4,33.9617,-117.4559
USA,Riverside Renewable Energy LLC,7.5,39.9031,-75.1258
USA,Riverton,300.2,37.0726,-94.6987
USA,Riverview Energy Center,47.0,38.0144,-121.7907
USA,Riverview Energy Systems,6.6,42.1661,-83.2129
USA,Riverview Solar,1.5,40.6658,-103.1324
USA,Riverwood 100 Building,1.1,33.8775,-84.4603
USA,Riverwood International Macon Mill,73.4,32.7714,-83.6281
USA,Riviera,1295.0,26.7653,-80.0525
USA,Roadrunner Solar,20.2,31.7928,-106.6733
USA,Roanoke Rapids,100.0,36.4789,-77.6722
USA,Roaring Creek Water Power,2.0,40.8821,-121.9484
USA,Robbins Lumber,3.2,44.3331,-69.2019
USA,Robbs Peak,25.5,38.8965,-120.3783
USA,Roberds Garden CSG,1.0,44.2995,-93.2391
USA,Robert A Reid,194.8,37.6461,-87.5019
USA,Robert D Willis,8.0,30.7975,-94.1756
USA,Robert Moses Niagara,2429.1000000000004,43.1427,-79.0394
USA,Robert Moses Power Dam,912.0,45.0038,-74.7994
USA,Robert Mueller Energy Center,6.1,30.305,-97.7077
USA,Robert O Schulz Solar Farm,1.3,37.8583,-120.8917
USA,Robert P Mone Plant,594.0,40.9297,-84.7392
USA,Robert S Kerr,110.0,35.3445,-94.7755
USA,Robeson County LFG to Energy,2.0,34.791,-78.9088
USA,Robins,183.8,32.5792,-83.5822
USA,Rochelle Energy Center,4.800000000000001,41.9247,-88.9986
USA,Rochester 2,8.5,43.1611,-77.615
USA,Rochester 26,3.0,43.1522,-77.6098
USA,Rochester 5,43.6,43.1803,-77.6278
USA,Rochester Hydro,2.6,44.213,-92.4802
USA,Rock Creek,126.0,39.9052,-121.3452
USA,Rock Creek Dairy,3.2,42.5003,-114.615
USA,Rock Creek I,2.1,42.6325,-114.5388
USA,Rock Creek II,1.9,42.6207,-114.5315
USA,Rock Creek LP,3.0,38.7834,-120.7785
USA,Rock Creek Wind Project,300.0,40.4,-95.2
USA,Rock Falls Wind Farm LLC,154.5,36.9272,-97.4271
USA,Rock Farm,5.0,34.9656,-79.6097
USA,Rock Hall,1.0,39.1444,-76.2316
USA,Rock Island,629.4,47.3461,-120.0917
USA,Rock Lake CT,25.0,45.8054,-92.9718
USA,Rock Rapids,2.5,43.4294,-96.1692
USA,Rock River,168.9,42.5831,-89.0259
USA,Rock River I LLC,50.0,41.7172,-106.1077
USA,Rock Solid,8.2,40.2297,-74.2258
USA,RockGen Energy Center,561.0,42.9767,-89.0492
USA,Rockfish Solar LLC,10.3,38.5915,-76.8749
USA,Rockford,2.9000000000000004,43.0489,-92.9468
USA,Rockford Solar Farm,2.6,42.1753,-89.0883
USA,Rockingham County CT Station,977.5,36.3297,-79.8297
USA,Rockingham Solar  LLC,5.0,34.9807,-79.6037
USA,Rockland Bakery Inc.,1.6,41.1906,-74.0651
USA,Rockland Solar CSG,2.0,42.0892,-70.8978
USA,Rockland Wind Farm,79.2,42.6747,-112.9019
USA,Rockport,2600.0,37.9256,-87.0372
USA,Rocksprings,149.3,29.7275,-100.7943
USA,Rockton,1.1,42.4511,-89.0756
USA,Rockville 1 & 2,10.800000000000004,37.7036,-77.6639
USA,Rockville Solar I LLC,2.8,39.7631,-86.3011
USA,Rockville Solar II  LLC,2.7,39.7669,-86.3
USA,Rockwell Solar LLC,3.5,35.5417,-80.4747
USA,Rockwood,49.8,32.9553,-115.5364
USA,Rocky Brook Hydroelectric,1.6,47.7197,-122.9431
USA,Rocky Ford,10.0,38.0492,-103.7136
USA,Rocky Mount Mill,1.6,35.9601,-77.8024
USA,Rocky Mountain Energy Center,685.0999999999999,40.0908,-104.5953
USA,Rocky Mountain Hydroelectric Plant,847.8000000000001,34.3555,-85.3039
USA,Rocky Reach,1299.6,47.5336,-120.2953
USA,Rocky Ridge Wind Project,148.8,35.1356,-99.0031
USA,Rocky River (CT),31.0,41.5826,-73.4349
USA,Rocky River (SC),3.9,34.2572,-82.6097
USA,Rocky Road Power LLC,415.5,42.0931,-88.2397
USA,Rodeo Solar C2,1.5,34.7133,-118.2894
USA,Rodeo Solar D2,1.5,34.7133,-118.2894
USA,Roeder Family Wind Farm LLC,1.6,43.2972,-93.2833
USA,Roger Road WWTP,1.1,32.2894,-111.0331
USA,Rogers,6.8,43.613,-85.4795
USA,Rokeby,266.1,40.7316,-96.7364
USA,Rolfe Canal Hydro,4.3,43.2746,-71.604
USA,Roll Delano,1.1,35.7342,-119.2367
USA,Roll Delano 2,1.0,35.7397,-119.2381
USA,Roll Lost Hills,1.1,35.6531,-119.8897
USA,Rolla Solar Farm (MO),2.8,37.9853,-91.7169
USA,Rolling Hills,115.8,43.0572,-105.8543
USA,Rolling Hills Generating,977.5,39.0839,-82.3328
USA,Rolling Hills Wind Farm,443.9,41.1973,-94.7744
USA,Rolling Thunder Wind Farm Hybrid,25.8,44.4778,-99.1339
USA,Rollingstone Holdco CSG,5.0,44.1144,-91.7912
USA,Rollins,12.1,39.1343,-120.9533
USA,Rollins Wind Project,60.0,45.346,-68.3802
USA,Rollinsford,1.4,43.2361,-70.8172
USA,Romark PA Solar,1.8,40.9361,-76.0389
USA,Roosevelt,36.0,33.6711,-111.1618
USA,Roosevelt Biogas 1,36.5,45.8015,-120.1672
USA,Roosevelt County,250.0,33.9261,-103.5111
USA,Roper Farm  LLC,5.0,35.1875,-81.4407
USA,Roquette America,84.4,40.3892,-91.3942
USA,Roscoe Wind Farm LLC,209.0,32.4694,-100.6664
USA,Rose Hill,2.0,34.8239,-77.9697
USA,Roseburg Forest Products Biomass,13.4,41.4356,-122.3769
USA,Roseburg LFG,1.6,43.1861,-123.3803
USA,Roseman,1.8,41.371,-94.7539
USA,Rosemary Power Station,180.0,36.4517,-77.6594
USA,Rosemount Community Solar,5.0,44.7224,-93.0229
USA,Roseton Generating Facility,1242.0,41.5738,-73.9663
USA,Roseville Energy Park,165.0,38.7928,-121.3811
USA,Roseville Power Plant #2,66.0,38.8107,-121.3238
USA,Roseville Solar,1.0,38.7918,-121.3853
USA,Rosewood Solar,2.0,35.4375,-78.1071
USA,Ross,450.0,48.7326,-121.0679
USA,Ross Hall Central Utility Plant,4.6,38.9002,-77.0508
USA,Roswell Solar  LLC,70.0,33.4529,-104.4611
USA,Roth Rock North Wind Farm  LLC,10.0,39.2872,-79.4344
USA,Roth Rock Wind Farm LLC,40.0,39.2544,-79.4672
USA,Rothschild Biomass Cogen Facility,57.5,44.8878,-89.6297
USA,Rotor Clip,2.8,40.5391,-74.5324
USA,Round Butte,372.5,44.6058,-121.2773
USA,Roundtop,22.0,41.6578,-76.0492
USA,Rousselot Inc,6.7,42.5217,-70.9387
USA,Route 14A CDG Solar North and South LLC,4.0,42.8151,-77.0461
USA,Route 57 Solar,1.5,42.0589,-72.6642
USA,Route 66 Wind Plant,150.0,35.2053,-101.4342
USA,Rowan,1192.0,35.7314,-80.6019
USA,Rowesville Rd Plant,9.6,33.4366,-80.8474
USA,Roxboro,2558.2,36.4833,-79.0731
USA,Roxboro Farm,5.0,36.4797,-78.9174
USA,Roxboro Solar Farm  LLC,5.0,36.3268,-78.6222
USA,Royal Solar,4.9,35.216,-78.689
USA,Royal Wine Corp Solar Power Plant,1.0,40.6636,-74.1002
USA,Roza,12.9,46.6184,-120.4778
USA,Rubart,120.0,37.5586,-101.0994
USA,Rudy Solar  LLC,1.5,34.7664,-117.3236
USA,Rugby Wind Power Project,149.0,48.4968,-99.9513
USA,Rumford Cogeneration,102.6,44.5513,-70.5414
USA,Rumford Falls Hydro Facility,44.5,44.5486,-70.6283
USA,Rumford Power LLC,274.5,44.5303,-70.5219
USA,Runway  Solar Farm,2.0,33.6677,-78.918
USA,Rush Creek,13.1,37.767,-119.1233
USA,Rush Creek Wind,600.0,39.1721,-103.8454
USA,Rush Island,1242.0,38.1312,-90.2632
USA,Rush Springs Wind,249.9,34.6829,-97.8293
USA,Ruskin Solar,2.0,35.274,-78.022
USA,Russell City Energy Center,655.0,37.6347,-122.1338
USA,Russell D Smith,6.1,46.7392,-119.1122
USA,Russell Downtown,15.7,38.8933,-98.8569
USA,Russell Energy Center,15.0,38.8997,-98.8394
USA,Rutan,4.0,34.6439,-118.1631
USA,Rutgers Biomedical and Health Cogen,10.5,40.7393,-74.1876
USA,Rutherford Farm,74.8,35.2578,-81.8306
USA,Ruthton Ridge LLC,1.9,44.2128,-96.2131
USA,Rutland,13.2,43.603,-72.9923
USA,Ruxton Park,1.0,38.8414,-104.9738
USA,Ryan,52.8,47.5699,-111.1225
USA,Ryegate Power Station,21.5,44.2131,-72.0572
USA,Ryegrass Windfarm,23.0,43.0371,-115.4397
USA,Río Blanco,5.0,18.2436,-65.7852
USA,S A Carlson,96.3,42.0933,-79.2478
USA,S C Moore,190.8,44.3356,-71.8742
USA,S D Warren Westbrook,69.7,43.6849,-70.3532
USA,S E Hazelton A,8.399999999999999,42.5867,-114.0675
USA,S O Purdom,270.1,30.1623,-84.2007
USA,S W Bailey,25.9,55.3574,-131.697
USA,S&P Windfarm LLC,2.0,43.6514,-95.3825
USA,SABIC Innovative Plastics Mt. Vernon,108.0,37.9103,-87.9261
USA,SAF Hydroelectric LLC,9.599999999999998,44.9789,-93.2478
USA,SAS Solar Farm,2.0,35.8136,-78.7503
USA,SC 1 Data Center  Phase 2,92.70000000000002,37.3617,-121.9436
USA,SC Landfill Energy LLC,1.9,39.5889,-75.3764
USA,SCA Cogen 2,193.4,38.5309,-121.4001
USA,SCCCD - Clovis Community College,1.3,36.8855,-119.7319
USA,SCCCD - Fresno Community College,2.2,36.7666,-119.7986
USA,SCDA Solar 1,7.0,38.6902,-121.5865
USA,SCE&G Curie CSG,2.0,32.89,-81.106
USA,SCE&G Nimitz CSG,8.0,32.4978,-80.9561
USA,SCE&G Springfield CSG,6.1,33.491,-81.297
USA,SCE-Snowline-Duncan Road (North),1.5,34.4739,-117.5628
USA,SCE-Snowline-Duncan Road (South),1.0,34.4714,-117.5622
USA,SCE-Snowline-White Rd (Central),1.5,34.4153,-117.47
USA,SCE-Snowline-White Road (North),1.5,34.4175,-117.4697
USA,SCE-Snowline-White Road (South),1.5,34.4131,-117.4708
USA,SCU000 El Camino Real Fuel Cell,1.5,37.3499,-121.9406
USA,SDCCD - Miramar,1.1,32.9061,-117.1214
USA,SDCWA - Twin Oaks,1.1,33.21,-117.1706
USA,SDM000 Clarkson Fuel Cell,1.8,40.6551,-73.9441
USA,SDS Lumber Gorge Energy Division,10.0,45.7131,-121.4692
USA,SECCRA Community Landfill,2.5,39.8639,-75.8428
USA,SEGS III,34.2,35.0069,-117.5558
USA,SEGS IV,34.2,35.0122,-117.5557
USA,SEGS IX,92.0,35.033,-117.338
USA,SEGS V,34.2,35.0195,-117.5555
USA,SEGS VI,35.0,35.021,-117.5661
USA,SEGS VII,35.0,35.0148,-117.5659
USA,SEGS VIII,92.0,35.0308,-117.3563
USA,SEMASS Resource Recovery,98.5,41.8022,-70.7875
USA,SEPV 1,2.0,34.6189,-117.9394
USA,SEPV 18,2.0,34.6136,-117.9344
USA,SEPV 2,2.0,34.1742,-116.1528
USA,SEPV 8,12.0,34.1719,-116.1525
USA,SEPV Imperial Dixieland East,2.0,32.792,-115.7734
USA,SEPV Imperial Dixieland West,3.0,32.7941,-115.7793
USA,SEPV Mojave West,20.0,35.0229,-118.2827
USA,SEPV Palmdale East,10.0,34.6131,-117.9389
USA,SEPV9 Power Plant,9.0,34.1922,-116.0903
USA,SEV NM Phase 2,2.0,33.3511,-104.5069
USA,SF Southeast Cogen Plant,2.1,37.7397,-122.3925
USA,SF State University,1.6,37.7239,-122.4775
USA,SFDK Solar,6.3,38.1322,-122.232
USA,SID Solar I  LLC,5.0,35.2586,-81.5056
USA,SIUC,5.1,37.7119,-89.215
USA,SJ/SC WPCP,8.399999999999999,37.4344,-121.9464
USA,SJA Solar LLC-Solterra Monastery CSG,20.1,42.2834,-72.0085
USA,SL Babylon,9.0,40.7308,-73.3758
USA,SMMPA Methane Energy Facility,1.6,45.8478,-93.3542
USA,SMPA Solar 1 Community Solar,1.0,38.2725,-108.7856
USA,SMUD at Fleshman,2.9,38.2378,-121.3375
USA,SMUD at Grundman,17.0,38.3647,-121.4128
USA,SMUD at Lawrence,1.0,38.3389,-121.4313
USA,SMUD at Van Conett,2.9,38.2531,-121.2789
USA,SOCCD,1.3,33.6764,-117.7773
USA,SPA Cogen 3,173.9,38.511,-121.4735
USA,SPI Anderson 2,30.2,40.4723,-122.3242
USA,SPS1 Dollarhide,10.0,32.1274,-103.1378
USA,SPS2 Jal,10.0,32.1836,-103.1831
USA,SPS3 Lea,10.0,32.4697,-103.3233
USA,SPS4 Monument,10.1,32.6819,-103.3036
USA,SPS5 Hopi,10.1,32.3456,-104.2347
USA,SR Arlington II,102.5,31.4155,-84.8307
USA,SR Camden,12.0,33.6315,-92.7036
USA,SR Hazlehurst,20.0,31.8103,-82.575
USA,SR Houston,3.1,33.9267,-88.9976
USA,SR Jenkins Ft Lupton,13.0,40.0814,-104.7467
USA,SR Jonesborough,4.4,36.252,-82.5209
USA,SR Kersey,3.5,40.3862,-104.551
USA,SR Kersey II,1.0,40.3862,-104.554
USA,SR Mavericks,7.8,40.23,-105.03
USA,SR Platte Solar Farm,16.0,40.1817,-104.6921
USA,SR Skylark B,2.0,40.5795,-104.8957
USA,SR Skylark C,1.1,40.5751,-104.8958
USA,SRI International Cogen Project,6.0,37.4553,-122.1728
USA,ST-1/1A Engine No 1,1.3,39.95,-83.0158
USA,SUNY Old Westbury College,1.8,40.7979,-73.5657
USA,SVEP Solar Project Company,2.0,42.7536,-73.2261
USA,SX Landfill Energy LLC,3.2,41.0936,-74.6788
USA,Sabattus Solar LLC,5.0,35.819,-78.135
USA,Sabert Solar,1.8,40.4755,-74.3209
USA,Sabetha Power Plant,21.800000000000004,39.9049,-95.8034
USA,Sabine,1811.8,30.0242,-93.878
USA,Sabine Cogen,106.5,30.0444,-93.7714
USA,Sabine River Works,601.1,30.0552,-93.7579
USA,Sacket Lake Rd #2 Community Solar Farm,1.7,41.3825,-74.4353
USA,Sacramento (SMUD),1.5,38.5872,-121.4578
USA,Sacramento Fairbain Water Treatment Plant,1.0,38.6436,-121.4164
USA,Sacramento Regional County Sanitation PV,3.5,38.4486,-121.4637
USA,Sacramento Soleil LLC,1.0,38.4498,-121.1647
USA,Saddle Mountain Solar I,15.0,33.3783,-113.1808
USA,Saddleback Ridge Wind Farm,34.2,44.5933,-70.3811
USA,Sadiebrook NC Solar,5.0,34.44,-78.658
USA,Safe Harbor,417.5,39.9244,-76.39
USA,Sagamore Plant Cogeneration,7.4,40.4439,-86.86
USA,Sage Solar I-III,57.6,41.77,-111.06
USA,Sagebrush Power Partners,100.7,47.1356,-120.6872
USA,Sagitta Community Solar,1.0,44.9483,-95.3862
USA,Saguaro,184.5,32.5517,-111.3
USA,Saguaro Power,127.2,36.0417,-115.0117
USA,Saint Agnes Medical Center,7.0,36.8347,-119.7667
USA,Saint Albans Solar,4.9,44.7797,-73.1058
USA,Saint Catherine of Siena Medical Center,2.2,40.8995,-73.2709
USA,Saint Francis Hospital,1.6,42.0242,-87.6847
USA,Saint Johns Health Center,1.2,34.0303,-118.4784
USA,Saint Marys Falls,23.7,46.5063,-84.3493
USA,Saint Marys Hospital Power Plant,15.4,44.0979,-92.4798
USA,Salem Electric Department,1.3,37.2894,-80.07
USA,Salem Energy Systems LLC,4.5,36.1912,-80.1835
USA,Salem Harbor Station NGCC,798.2,42.5255,-70.8782
USA,Salem Smart Power Center,5.0,44.922,-123.0183
USA,Salem Street Dept,1.8,37.2794,-80.0447
USA,Salem Water Plant,2.0,37.2875,-80.0771
USA,Salina,259.2,36.2647,-95.1036
USA,Salinas,15.5,17.9786,-66.2205
USA,Salinas River Cogeneration,38.9,35.9515,-120.8679
USA,Salisbury,1.3,43.8954,-73.1007
USA,Salisbury City of,6.4,39.4236,-92.8028
USA,Salisbury Solar,3.8,35.6326,-80.4226
USA,Salmon Creek 1,8.5,58.3269,-134.4631
USA,Salmon Diesel,5.0,45.1834,-113.8853
USA,Salmon Falls,1.2000000000000002,43.227,-70.8109
USA,Salmon Falls Wind Park,21.0,42.6819,-114.9892
USA,Salt Fork Wind Project  LLC,174.0,35.1817,-100.9344
USA,Salt Lake Energy Systems,3.2,40.7461,-112.0339
USA,Salt Palace Solar Gen Plant,1.3,40.7672,-111.895
USA,Salt Springs,42.0,38.4979,-120.2181
USA,Salt Valley Wind Plant,1.2,40.9044,-96.6231
USA,Salton Sea Power Gen Co - Unit 2,20.0,33.1589,-115.6455
USA,Salton Sea Power Gen Co - Unit 3,53.9,33.1582,-115.6387
USA,Salton Sea Power Gen Co - Unit 4,47.5,33.157,-115.6386
USA,Salton Sea Power Gen Co Unit 1,10.0,33.158,-115.6475
USA,Salton Sea Power LLC - Unit 5,58.3,33.1533,-115.6384
USA,Saluda Dam,2.4,34.8522,-82.484
USA,Saluda Lexington,207.3,34.0533,-81.2172
USA,Saluda Solar  LLC,6.8,33.9684,-81.7829
USA,Saluda Solar II,3.4,34.011,-81.739
USA,Sam Rayburn,215.2,28.8947,-97.135
USA,Sam Rayburn Dam,52.0,31.0609,-94.1062
USA,Samarcand Solar Farm  LLC,5.0,35.3117,-79.695
USA,Sampson County Disposal,9.6,34.9856,-78.4625
USA,Sampson Road Community Solar,2.0,42.1,-72.0
USA,Sampson Solar,2.0,34.961,-78.4705
USA,San Antonio Regional Hospital,2.7,34.1019,-117.6381
USA,San Antonio West Solar Rooftop,1.5,33.9656,-117.6591
USA,San Diego State University,15.1,32.7782,-117.0701
USA,San Diego Zoo,1.0,32.7397,-117.1516
USA,San Dimas,9.9,34.1275,-117.7958
USA,San Dimas Wash Generating Station,1.0,34.1242,-117.8051
USA,San Emidio,11.8,40.3806,-119.3997
USA,San Fermin Solar Farm,27.0,18.4055,-65.9077
USA,San Fernando,5.6,34.3128,-118.4928
USA,San Francisquito 1,65.5,34.5902,-118.4547
USA,San Francisquito 2,46.0,34.5343,-118.5251
USA,San Gabriel Hydro Project,5.0,34.2043,-117.8557
USA,San Gorgonio Farms Wind Farm,31.0,33.9261,-116.615
USA,San Gorgonio Westwinds II LLC,43.4,33.934,-116.5781
USA,San Gorgonio Windplant WPP1993,49.5,33.9184,-116.5739
USA,San Isabel Solar  LLC,30.0,37.372,-104.843
USA,San Jacinto County Peaking Facility,170.0,30.4193,-95.0118
USA,San Jacinto Steam Electric Station,176.4,29.6948,-95.0406
USA,San Joaquin 2,2.8,37.2032,-119.4975
USA,San Joaquin 3,4.0,37.2537,-119.5194
USA,San Joaquin Solar,21.3,36.527,-120.149
USA,San Jose Cogeneration,6.0,37.3361,-121.8783
USA,San Juan,924.0,36.8006,-108.4386
USA,San Juan CC,864.0,18.427,-66.1045
USA,San Juan Mesa Wind Project LLC,120.0,33.9716,-103.8604
USA,San Luis Solar Garden,1.2,37.0681,-106.0189
USA,San Luis Valley Solar Array,2.7,37.777,-106.22
USA,San Luis Valley Solar Ranch,35.0,37.6945,-105.9276
USA,San Miguel,410.0,28.7044,-98.4775
USA,San Miguel I Solar Energy Center,10.0,35.6346,-105.1784
USA,San Miguel II Solar Energy Center,10.0,35.6347,-105.1732
USA,San Pablo Raceway,100.0,34.7237,-118.2803
USA,San Roman Wind I  LLC,95.3,26.126,-97.3776
USA,Sand Bar Power Plant,16.2,38.1861,-120.15
USA,Sand Bluff Wind Farm,90.0,31.9914,-101.3026
USA,Sand Drag LLC,19.0,35.9828,-120.1103
USA,Sand Hill,696.3999999999999,30.2098,-97.6129
USA,Sand Lake DPC Solar,1.0,45.4455,-92.549
USA,Sand Point,4.0,55.3397,-160.4972
USA,Sand Ranch Windfarm LLC,9.9,45.6447,-119.4767
USA,Sand Valley Power Station,4.800000000000001,34.3439,-85.8661
USA,Sandoval Solar Energy Center,6.1,35.2836,-106.8128
USA,Sandstone Rapids,3.8,45.2333,-88.0678
USA,Sandstone Solar,45.0,33.0356,-111.4303
USA,Sandy Creek Energy Station,1008.0,31.4744,-96.9571
USA,Sandy Cross Solar  LLC,1.2,35.8683,-77.9542
USA,Sandy Ridge Wind Farm,50.0,40.7292,-78.2874
USA,Sandy Solar,5.0,36.33,-76.058
USA,Sanford,2377.8,28.8419,-81.3256
USA,Sanford Dam,3.6,43.6773,-84.3802
USA,Santa Ana 1,3.2,34.1452,-117.0585
USA,Santa Ana 3,3.1,34.1072,-117.0991
USA,Santa Clara Cogen,7.8,37.3643,-121.9442
USA,Santa Cruz Energy,1.6,36.9733,-122.1056
USA,Santa Fe Solar Energy Center,9.5,35.5878,-106.0609
USA,Santa Fe Springs Rooftop Solar BLDG H,1.5,33.9108,-118.0444
USA,Santa Fe Springs Rooftop Solar BLDG M,1.8,33.9108,-118.0444
USA,Santa Felicia Dam,1.3,34.4617,-118.7511
USA,Santa Isabel Wind Farm,101.2,17.9853,-66.398
USA,Santa Maria EPG,5.5,35.0408,-120.6367
USA,Santa Maria LFG Power Plant,1.1,34.9537,-120.4142
USA,Santa Rita East,302.4,31.208,-101.1108
USA,Santa Rita Jail Fuel Cell,1.4,37.7192,-121.8869
USA,Santa Rita Jail Hybrid,4.9,37.7192,-121.8869
USA,Santa Rita Wind Energy,300.0,31.1814,-101.3188
USA,Santa Rosa Energy Center,274.5,30.5664,-87.115
USA,Santa Rosa Junior College Petaluma Solar,1.2,38.4691,-122.7219
USA,Santan,1325.9999999999998,33.3325,-111.7503
USA,Santeetlah,45.0,35.4475,-83.8639
USA,Santolina Solar Energy Center,10.5,35.0297,-106.8555
USA,Sapphire Solar,2.0,33.8878,-79.7837
USA,Sappi Cloquet Mill,94.5,46.7243,-92.4298
USA,Sappony Solar LLC,20.0,36.9405,-77.4178
USA,Sarah Solar,5.0,36.1394,-78.1469
USA,Saranac Facility,285.6,44.7132,-73.4557
USA,Sarasota County LFGTE Facility,6.4,27.203,-82.387
USA,Saratoga Solar LLC,5.0,43.0738,-73.904
USA,Saratoga Wind Farm,66.0,43.4489,-92.2807
USA,Sargent,2.4,41.6416,-99.3698
USA,Sargent Canyon Cogeneration,38.2,35.9359,-120.8408
USA,Sarpy County,338.4,41.1706,-95.9706
USA,Sartell Dam,9.3,45.618,-94.2008
USA,Sartell Holdco CSG,5.0,45.3644,-94.1233
USA,Sauder Power Plant,7.2,41.5152,-84.2935
USA,Sauk DPC Solar,1.0,43.5959,-90.3226
USA,Savannah River Mill,140.4,32.3313,-81.2015
USA,Savannah River Site Biomass Cogen,20.8,33.2833,-81.6667
USA,Savoonga,1.7000000000000002,63.6953,-170.4757
USA,Savoy Solar PV,2.0,42.56,-73.05
USA,Sawtooth Wind Project,22.4,42.9822,-115.3933
USA,Saxon Falls,1.6,46.5392,-90.3742
USA,Sayreville,212.0,40.4765,-74.3523
USA,Sayreville Cogeneration Facility,430.2000000000001,40.439,-74.3444
USA,Sayreville Solar Project,3.1,40.438,-74.336
USA,Scammon Bay,1.3,61.843,-165.5815
USA,Scandia CSG,5.0,45.2528,-92.8766
USA,Scandia Community Solar Garden,2.5,45.2872,-92.8125
USA,Scanlon,1.6,46.7091,-92.4217
USA,Scarlet Solar,2.0,35.2878,-77.7951
USA,Scattergood,875.9999999999999,33.9182,-118.4276
USA,Scenic Hill Solar III,5.0,35.4671,-93.5152
USA,Scenic Hill Solar IV  LLC,2.2,35.4706,-93.4464
USA,Schaghticoke,16.0,42.8992,-73.5989
USA,Schell Solar Farm,5.0,36.4356,-77.5664
USA,Scherer,3564.0,33.0606,-83.8075
USA,Schiller,171.2,43.0978,-70.7842
USA,Schofield Generating Station,50.4,21.4785,-158.0581
USA,School Sisters CSG,1.0,44.179,-93.9689
USA,School Street,42.0,42.785,-73.708
USA,Schoolfield Dam,4.5,36.5768,-79.4325
USA,Schultz CSG,1.8,44.5576,-93.376
USA,Schuylerville,2.0,43.0968,-73.5821
USA,Schuylkill Generating Station,39.8,39.9419,-75.1883
USA,Schwinghamer Project CSG,1.0,45.6269,-94.5961
USA,Scituate PV,2.5,42.1775,-70.7406
USA,Scituate Wind,1.5,42.1751,-70.7285
USA,Scotland Dam,2.0,41.6651,-72.1221
USA,Scotland Solar RES,1.1,38.9099,-86.9473
USA,Scott Flat,1.0,39.2721,-120.9325
USA,Scott Solar Farm,17.0,37.523,-77.934
USA,Scott-II Solar LLC,20.0,37.5262,-77.9446
USA,Scrubgrass Generating Plant,94.7,41.2691,-79.8134
USA,Scurry County Wind II,120.0,32.7181,-100.7933
USA,Scurry County Wind LP,130.5,32.7204,-100.9952
