Country_Code,Name,Gppd_Idnr,Capacity_Mw,Latitude,Longitude
USA,Toketee Falls,USA0003040,42.6,43.2727,-122.4475
USA,Toksook Bay,USA0057067,2.1,60.5301,-165.1086
USA,Toledo Bend,USA0006595,81.0,31.1735,-93.5659
USA,Toledo Ref Power Recovery Train,USA0050965,6.0,41.6325,-83.5042
USA,Tolk,USA0006194,1135.8,34.1865,-102.57
USA,Tolland Solar NG LLC,USA0062581,3.5,42.0895,-73.0614
USA,Tolna,USA0003116,54.0,39.7606,-76.6353
USA,Tolson Solar,USA0061131,3.0,35.8296,-77.6159
USA,Tom G Smith,USA0000673,98.7,26.6128,-80.0677
USA,Tom Sifers Solar,USA0063163,1.0,39.9592,-105.846
USA,Tomahawk,USA0004075,2.6,45.4411,-89.7306
USA,Tompkins Cortland Community College,USA0060431,2.0,42.5025,-76.2865
USA,Tooele Army Depot,USA0059817,1.7,40.503,-112.3706
USA,Top of Iowa Windfarm III,USA0056386,29.7,43.3597,-93.3208
USA,Top of the World Windpower Project,USA0057327,200.0,42.9258,-105.7872
USA,Topaz Solar Farm,USA0057695,585.9000000000001,35.4056,-120.0686
USA,Toray Plastic America's CHP Plant,USA0061857,20.0,41.5938,-71.4276
USA,Toro Negro 1,WRI1026823,8.64,18.1318,-66.4879
USA,Toro Negro 2,WRI1026824,1.92,18.1664,-66.5116
USA,Torrance Refining Company  LLC,USA0050624,49.3,33.8534,-118.33
USA,Torrecillas Wind Energy  LLC,USA0061969,300.0,27.6144,-98.7945
USA,Torrington Terminal,USA0000565,21.8,41.7761,-73.1209
USA,Total Energy Facilities,USA0010091,38.400000000000006,33.7683,-118.2836
USA,Towaoc,USA0007373,11.4,37.4295,-108.5749
USA,Tower,USA0001873,21.3,45.3628,-84.295
USA,Town of Branford,USA0062076,1.1,41.2811,-72.8103
USA,Town of Cary,USA0059377,1.5,34.8239,-77.9697
USA,Town of Chestertown- Chestertown WWTP,USA0060096,1.0,39.1995,-76.0767
USA,Town of East Bridgewater CSG,USA0058586,2.0,42.0511,-70.9558
USA,Town of Foxborough - Landfill (SREC II) CSG,USA0061591,1.2,42.0597,-71.1354
USA,Town of Halfmoon,USA0060115,1.0,42.835,-73.6757
USA,Town of Lexington Solar,USA0060816,1.6,42.4691,-71.2555
USA,Town of Needham VNEM CSG,USA0060110,3.0,42.2767,-71.2594
USA,Town of Norfolk MA at Medway Branch,USA0057942,1.2,42.1278,-71.3403
USA,Town of Otis Wind Energy Project,USA0061775,1.5,42.2258,-73.0258
USA,Town of Rocky Hill PV CSG,USA0061541,3.0,41.6432,-72.633
USA,Town of Uxbridge MA at Commerce Dr,USA0057941,1.8,42.0439,-71.6175
USA,Town of Williamson Landfill PV,USA0059613,1.2,43.2444,-77.1747
USA,Townsend Hydro,USA0010285,5.2,40.7335,-80.3148
USA,Toyota HQ Plan,USA0061895,7.7,33.0842,-96.8411
USA,Toys R Us- DE  Inc. at Mt. Olive  NJ,USA0057647,4.1,40.8189,-74.7186
USA,Tracy,USA0002336,1032.9,39.5625,-119.525
USA,Tracy Combined Cycle Power Plant,USA0055933,336.1,37.7107,-121.4906
USA,Tracy Solar,USA0059498,10.0,35.7998,-78.1398
USA,Traer East,USA0056025,4.0,42.1817,-92.4663
USA,Traer Main,USA0001192,3.5,42.1926,-92.4636
USA,Traer South,USA0007920,2.0,42.1925,-92.4747
USA,Traer Wind Project,USA0058932,1.5,42.1614,-92.4425
USA,Trail Ridge Landfill Gas Recovery,USA0057123,9.6,30.228,-82.0409
USA,Trans-Jordan Generating Station,USA0056853,4.800000000000001,40.55,-112.0631
USA,TransAlta Wyoming Wind,USA0056093,144.0,41.2874,-110.5556
USA,Transalta Centralia Generation,USA0003845,1459.8,46.7559,-122.8598
USA,Transamerica Pyramid,USA0058619,1.0,37.7956,-122.4028
USA,Treasure Coast Energy Center,USA0056400,411.4,27.3839,-80.3775
USA,Trego,USA0004012,1.2,45.9479,-91.8884
USA,Trent Wind Farm LP,USA0055968,152.0,32.4301,-100.2357
USA,Trenton Channel,USA0001745,535.5,42.1217,-83.1808
USA,Trenton Falls,USA0002619,21.9,43.2758,-75.1567
USA,Trenton North,USA0000698,13.5,40.0786,-93.635
USA,Trenton Solar Farm,USA0057352,1.0,40.2314,-74.7539
USA,Trenton Solar Farm (MO),USA0060704,2.8,40.1155,-93.6122
USA,Trenton Solar Power Plant,USA0062543,74.9,29.6351,-82.8431
USA,Trenton South,USA0007935,14.0,40.0672,-93.6044
USA,Trexlertown Solar Array North and South,USA0057519,1.9,40.5562,-75.5939
USA,Tri-County Solar Facility,USA0060544,1.0,33.3081,-83.3896
USA,Tri-County Water Hydropower Project,USA0058901,8.0,38.2392,-107.7581
USA,Tri-Tip Wind (9) LLC,USA0056837,10.0,35.9614,-101.8033
USA,Trigen St. Louis,USA0056309,38.0,38.6359,-90.1809
USA,Trimble County,USA0006071,2594.1,38.5847,-85.4117
USA,Trimont Area Wind Farm,USA0056296,100.5,43.7938,-94.8499
USA,Trinidad (CO),USA0000511,9.2,37.179,-104.4875
USA,Trinidad (TX),USA0003507,243.3,32.1245,-96.1013
USA,Trinity,USA0000451,140.0,40.7973,-122.7626
USA,Trinity College Fuel Cell,USA0061786,1.4,41.7463,-72.6894
USA,Trinity Hills,USA0057520,225.0,33.3836,-98.7119
USA,Trinity Solar,USA0060291,5.0,35.8702,-79.9282
USA,Tripple State Farm,USA0061086,5.0,35.735,-80.7749
USA,Triton East and West Cogen,USA0058375,3.6,41.9169,-87.8456
USA,Tropicana Products Bradent,USA0050971,46.8,27.4834,-82.5483
USA,Tropico Solar PV Plant,USA0059599,14.0,35.8319,-119.0561
USA,Troup RC50,USA0062885,2.3,32.8959,-84.8495
USA,Trout Creek Solar,USA0062260,2.0,38.8151,-106.1104
USA,Troy Energy LLC,USA0055348,795.6,41.4772,-83.4598
USA,True North,USA0059390,4.8,42.8475,-70.8983
USA,Truman,USA0002015,6.2,43.8284,-94.4369
USA,Tsar Nicholas LLC,USA0055561,1.9,44.42,-96.4347
USA,Tuana Gulch Wind Park,USA0056443,10.5,42.8369,-114.9693
USA,Tuana Springs,USA0057136,16.8,42.8925,-115.0164
USA,Tucannon River Wind Farm,USA0058571,266.8,46.4211,-118.0269
USA,Tuckasegee,USA0002751,3.0,35.247,-83.1281
USA,Tuckertown Hydro,USA0054897,42.0,35.4856,-80.1758
USA,Tugalo,USA0000725,44.8,34.7133,-83.3519
USA,Tulare 1 and 2,USA0058642,3.0,36.2,-119.42
USA,Tulare BioMAT Fuel Cell,USA0061846,2.8,36.1871,-119.3751
USA,Tulare Success Power Project,USA0010222,1.4,36.0586,-118.9241
USA,Tule River,USA0000289,8.4,36.1631,-118.7071
USA,Tule Wind LLC,USA0057913,143.0,32.6639,-116.2897
USA,Tulloch,USA0000416,29.9,37.8761,-120.605
USA,Tullytown,USA0058250,1.6,40.1514,-74.7806
USA,Tulsa,USA0002965,348.2,36.1165,-95.991
USA,Tulsa LFG LLC,USA0057828,3.2,36.162,-96.1865
USA,Tumbleweed Solar  LLC,USA0061580,9.9,44.1926,-121.2331
USA,Tungsten Mountain,USA0060785,44.3,39.667,-117.6937
USA,Tunnel,USA0000557,20.5,41.5554,-72.0418
USA,Tunnel 1 Power Project,USA0050362,7.0,43.642,-117.2327
USA,Tuolumne Wind Project,USA0056702,136.3,45.8797,-120.8072
USA,Turkey Branch Solar LLC,USA0058670,5.0,34.5244,-79.1044
USA,Turkey Creek PV1,USA0060000,13.5,36.4414,-77.1356
USA,Turkey Point,USA0000621,2861.2,25.4356,-80.3308
USA,Turkey Track Wind Energy LLC,USA0056774,169.5,32.1981,-100.2686
USA,Turlock Lake,USA0000161,3.3000000000000003,37.6115,-120.5947
USA,Turnbull Hydro,USA0057690,13.0,47.6053,-112.0969
USA,Turner Rd Community Solar Project,USA0062160,2.0,42.093,-76.6785
USA,Turner Shoals,USA0002735,5.4,35.3348,-82.1864
USA,Turners Falls,USA0006388,5.699999999999999,42.608,-72.5615
USA,Turnkey Landfill Gas Recovery,USA0054663,9.2,43.2416,-70.9664
USA,Turquoise Liberty Solar,USA0062980,10.0,39.59,-119.52
USA,Turrill Solar Farm,USA0060347,19.6,43.0347,-83.3089
USA,Turtle Creek Wind Farm LLC,USA0061638,200.1,43.4296,-92.8395
USA,Tuscarora Geothermal Power Plant,USA0057451,32.0,41.4828,-116.1511
USA,Tuscola Bay Wind,USA0058351,120.0,43.5253,-83.65
USA,Tuscola Station,USA0055245,6.0,39.7982,-88.3498
USA,Tuscola Wind II LLC,USA0058587,100.3,43.5269,-83.5669
USA,Tuttle,USA0061618,4.0,35.2666,-97.8465
USA,Tuxedo,USA0002736,5.0,35.245,-82.3894
USA,Twin Branch,USA0000989,4.8,41.665,-86.1322
USA,Twin Branch PV,USA0059861,2.6,41.69,-86.12
USA,Twin Bridges LFGTE,USA0054925,12.8,39.745,-86.4947
USA,Twin Buttes II Wind,USA0061040,75.0,37.773,-102.546
USA,Twin Buttes Wind Project,USA0056460,75.0,37.6735,-102.8622
USA,Twin Cities Hydro LLC,USA0057069,18.0,44.9156,-93.1994
USA,Twin Falls (ID),USA0000821,52.7,42.5892,-114.3553
USA,Twin Falls (WI),USA0059836,9.2,45.8728,-88.0708
USA,Twin Falls Hydro,USA0050827,24.0,47.4446,-121.6878
USA,Twin Lake Hills LLC,USA0055568,1.9,44.2258,-96.2789
USA,Twin Reservoirs,USA0050382,2.2,46.0883,-118.2547
USA,Twin Ridges Wind Farm,USA0057998,139.4,39.7606,-78.8747
USA,Twin Rivers Paper Co LLC,USA0058146,22.0,47.3581,-68.3309
USA,Twiss Street Solar,USA0059624,1.5,42.1483,-72.7481
USA,Two Dot Wind Farm,USA0059003,9.7,46.4494,-110.0872
USA,Two Lines Farm,USA0058348,5.0,35.6292,-81.3267
USA,Two Mile Desert Project,USA0060510,16.2,36.22,-76.46
USA,Two Mile Solar,USA0059427,5.0,36.2231,-76.4619
USA,Two Pine Landfill Gas Recovery,USA0056523,4.8,34.8332,-92.1571
USA,Two Ponds Windfarm,USA0057444,23.0,43.0338,-115.4826
USA,Ty Cooke,USA0003602,138.1,33.5211,-101.7906
USA,Tyee Lake Hydroelectric Facility,USA0061166,22.6,56.2164,-131.5043
USA,Tyler Bluff Wind Project  LLC,USA0060502,125.6,33.7039,-97.372
USA,Tyngsborough Solar,USA0061598,2.6,42.6697,-71.4465
USA,U S Alliance Coosa Pines,USA0054216,17.9,33.3281,-86.3568
USA,UA Central Utility Plant,USA0060536,5.6,36.0663,-94.1723
USA,UASTP I,USA0057392,1.2,32.097,-110.8106
USA,UB Fuel Cell,USA0063438,1.4,41.165,-73.1961
USA,UC Davis South Campus,USA0059872,13.0,38.55,-121.75
USA,UC Merced Solar Hybrid,USA0061995,5.0,37.3657,-120.4322
USA,UC Riverside Lots 30 & 32,USA0062016,4.0,33.9704,-117.331
USA,UCI Facilities Management Central Plant,USA0057122,19.0,33.6481,-117.8467
USA,UCI Fuel Cell,USA0060120,1.4,33.788,-117.8901
USA,UCLA So Campus Cogen Project,USA0052073,43.0,34.0692,-118.4439
USA,UCONN Cogen Facility,USA0058159,25.700000000000003,41.8092,-72.2542
USA,UCSD Fuel Cell Plant,USA0057735,3.0,32.8772,-117.2347
USA,UDR Glastonbury Fuel Cell,USA0060109,3.4,41.717,-72.5361
USA,UI RCP Bridgeport Seaside,USA0060054,5.0,41.1576,-73.2081
USA,UI RCP New Haven Fuel Cell,USA0060040,2.8,41.2888,-72.8986
USA,UI RCP Woodbridge FC,USA0060593,2.8,41.358,-73.0078
USA,UL Advanced Wind Turbine Test Facility,USA0061589,3.5,34.966,-101.7841
USA,UMASS,USA0061603,4.0,42.3913,-72.5325
USA,UMCES Ground Mount,USA0062405,2.0,38.5831,-76.1347
USA,UMCP CHP Plant,USA0056038,27.4,38.9858,-76.9355
USA,UMES (MD) - Princess Anne,USA0059749,2.2,38.2026,-75.6764
USA,UMM Wind Turbine,USA0057732,1.7,45.5897,-95.877
USA,UMMS at Pocomoke,USA0058329,2.8,38.0981,-75.6111
USA,UNC-CH LFG Facility,USA0058268,1.0,35.9386,-79.0592
USA,UNH 7.9 MW Plant,USA0058180,7.9,43.1367,-70.9361
USA,US Borax,USA0050115,48.2,35.0329,-117.701
USA,US Foods Solar,USA0060808,6.0,40.5344,-74.2752
USA,US GSA - Sacramento,USA0060846,1.1,38.6014,-121.3979
USA,US GSA Heating and Transmission,USA0057788,10.8,38.8857,-77.0284
USA,US Gypsum Oakfield,USA0050203,5.8,43.0647,-78.2972
USA,US Magnesium,USA0058191,48.0,40.9133,-112.7339
USA,US-TOPCO (Soccer Center),USA0060086,3.0,34.6607,-118.0812
USA,USAA Black Bear Energy,USA0062612,1.9,40.3136,-74.4847
USA,USG 1,USA0061682,1.0,32.7928,-115.8573
USA,USG 2,USA0061683,1.0,32.7904,-115.8632
USA,USPS PV,USA0061250,10.7,33.9779,-118.2587
USA,USS Big Lake 1 Solar CSG,USA0061997,1.0,45.3171,-93.7649
USA,USS Brockway Solar CSG,USA0062049,1.0,45.6823,-94.2113
USA,USS Brude Solar CSG,USA0062361,1.0,44.094,-94.058
USA,USS Centerfield Solar CSG,USA0062335,1.0,44.529,-93.348
USA,USS Cheyenne Solar LLC CSG,USA0063145,1.0,45.347,-92.9223
USA,USS DVL Solar CSG,USA0062360,1.0,44.818,-93.785
USA,USS Dubhe Solar CSG,USA0062048,1.0,45.4926,-92.9045
USA,USS East Hauer Watt CSG,USA0062362,1.0,44.652,-93.497
USA,USS Eggo Solar CSG,USA0062359,1.0,44.72,-93.788
USA,USS Good Solar CSG,USA0061998,1.0,45.4362,-92.9407
USA,USS Greenhouse Solar LLC CSG,USA0063143,1.0,44.2387,-92.6707
USA,USS Haven Solar LLC CSG,USA0063138,1.0,45.5157,-94.1098
USA,USS Hockey Pad Solar CSG,USA0062334,1.0,44.628,-93.608
USA,USS JJ Solar CSG,USA0062047,1.0,45.6361,-94.0504
USA,USS Kasch Solar CSG,USA0061999,1.0,45.6234,-94.0593
USA,USS King 2 CSG,USA0062358,1.0,44.848,-93.846
USA,USS Kost Trail Solar CSG,USA0062339,1.0,45.468,-92.872
USA,USS Lake Patterson Solar CSG,USA0062337,1.0,44.839,-93.888
USA,USS Midtown Solar LLC CSG,USA0063146,1.0,45.6716,-94.749
USA,USS Monarch Solar LLC CSG,USA0063147,1.0,45.499,-95.1398
USA,USS Nillie Corn Solar CSG,USA0062046,1.0,45.4567,-92.8976
USA,USS Norelius Solar CSG,USA0062045,1.0,45.4736,-92.8866
USA,USS Rapidan Solar CSG,USA0062338,1.0,44.093,-94.048
USA,USS Rockpoint Solar CSG,USA0062000,1.0,45.4396,-92.9221
USA,USS Solar Dawn CSG,USA0062044,1.0,45.4918,-92.8417
USA,USS Solar Rapids CSG,USA0062042,1.0,45.591,-94.1386
USA,USS Webster Solar CSG,USA0062336,1.0,44.529,-93.395
USA,USS White Cloud LLC CSG,USA0063139,1.0,45.5208,-94.1304
USA,UW Madison Charter Street Plant,USA0054408,11.0,43.07,-89.4006
USA,Ubly,USA0001875,12.4,43.7217,-82.9388
USA,Uilk Wind LLC,USA0057351,4.5,43.9811,-96.4269
USA,Uintah,USA0003704,1.2,40.5381,-110.0661
USA,Ulster County Solar,USA0062777,1.4,41.9619,-73.9812
USA,Unalakleet,USA0006299,2.0,63.8768,-160.7904
USA,Unalaska Power Module,USA0007503,1.1,53.864,-166.5126
USA,Underhill,USA0063751,2.0,41.7163,-73.8843
USA,Union Carbide Seadrift Cogen,USA0050150,168.0,28.5105,-96.7706
USA,Union City Wind Turbine,USA0057637,1.0,40.1908,-84.8172
USA,Union County Resource Recovery,USA0050960,45.0,40.6013,-74.2664
USA,Union Falls,USA0050176,2.6,44.5107,-73.9131
USA,Union HS at Casa Grande,USA0058516,1.6,32.9369,-111.7386
USA,Union Power Station,USA0055380,2428.0,33.2961,-92.5894
USA,Union Renewable Energy Facility,USA0060241,3.2,34.6158,-81.8187
USA,Union Valley,USA0006612,38.6,38.8643,-120.4443
USA,Unionville,USA0006563,53.2,40.4593,-93.0218
USA,Unionville City of,USA0002164,8.7,40.4767,-93.01
USA,Unionville Hydro Project 2499 NY,USA0050269,3.0,44.7145,-74.9966
USA,Unisea G 2,USA0054422,17.5,53.8796,-166.5532
USA,Unit 4,USA0007015,1.3,39.5441,-111.4187
USA,United Stationers Supply Solar Electric,USA0058040,2.8,40.3206,-74.5017
USA,Univ Minnesota CHP Plant,USA0059197,21.0,44.9786,-93.2408
USA,Univ of Calif Santa Cruz Cogeneration,USA0050064,4.4,36.9997,-122.0622
USA,Univ of California San Diego Solar,USA0057856,1.2,32.8744,-117.2389
USA,Univ of Massachusetts Medical Center,USA0050087,17.5,42.279,-71.7598
USA,Univ of NC Chapel Hill Cogen Facility,USA0054276,32.0,35.9069,-79.0617
USA,Univ of Oregon Central Power Station,USA0054950,11.0,44.0483,-123.0739
USA,Univ of San Francisco Cogen,USA0050089,1.5,37.7766,-122.4519
USA,University Park North,USA0055640,726.0,41.4425,-87.7514
USA,University Park Solar,USA0062119,1.5,40.817,-77.8441
USA,University Park South,USA0055250,353.4,41.4409,-87.7532
USA,University Solar  LLC,USA0063668,24.0,41.6133,-71.6593
USA,University of Alaska Fairbanks,USA0050711,22.6,64.8542,-147.8221
USA,University of Arizona - Biosphere 2,USA0054594,3.1,32.578,-110.8526
USA,University of California San Diego Hybrid,USA0057584,35.5,32.8747,-117.2392
USA,University of Colorado,USA0054372,33.0,40.0076,-105.2692
USA,University of Delaware Wind Turbine,USA0057176,2.0,38.7829,-75.1649
USA,University of Florida,USA0007345,54.2,29.6403,-82.3486
USA,University of Illinois Abbott Power Plt,USA0054780,80.3,40.1052,-88.2415
USA,University of Illinois Cogen Facility,USA0054044,59.900000000000006,41.8675,-87.6524
USA,University of Iowa Main Power Plant,USA0054775,30.7,41.6572,-91.54
USA,University of Michigan,USA0050431,44.5,42.2812,-83.7346
USA,University of Northern Iowa,USA0050088,7.5,42.5136,-92.4591
USA,University of Notre Dame,USA0050366,39.6,41.7094,-86.2367
USA,University of Oklahoma,USA0050307,18.6,35.2089,-97.4424
USA,University of Rochester,USA0058157,25.4,43.1239,-77.6289
USA,University of Tennessee Steam Plant,USA0055036,5.0,35.9492,-83.9261
USA,University of Washington Power Plant,USA0054809,15.0,47.6539,-122.3036
USA,Upchurch Solar Center LLC,USA0058812,5.0,35.7819,-77.8839
USA,Upland Prairie,USA0061564,299.3,43.2074,-95.3494
USA,Upper Androscoggin,USA0054202,1.6,44.088,-70.2124
USA,Upper Baker,USA0003861,104.8,48.649,-121.6907
USA,Upper Barker,USA0052171,1.0,44.0869,-70.2293
USA,Upper Beaver,USA0003643,2.5,38.2683,-112.4806
USA,Upper Beaver Falls Project,USA0010490,1.5,43.8836,-75.4281
USA,Upper Blackstone (MA) Treasure Valley,USA0059781,5.0,42.3328,-71.9876
USA,Upper Dawson,USA0000489,4.4,37.6508,-120.4706
USA,Upper Falls,USA0009096,10.0,47.6544,-117.4189
USA,Upper Gorge,USA0000407,37.5,37.546,-118.59
USA,Upper Kalskag,USA0057054,1.1,61.5269,-160.3481
USA,Upper Malad,USA0000823,8.3,42.8643,-114.8855
USA,Upper Marlboro 1 CSG,USA0063075,2.0,38.7892,-76.8009
USA,Upper Mechanicville,USA0000625,16.4,42.9126,-73.6805
USA,Upper Molina,USA0000521,9.9,39.1438,-108.0048
USA,Upper Newton Falls,USA0058679,1.5,44.2144,-74.9914
USA,Upper Pacolet Hydro,USA0058257,1.1,34.9214,-81.7456
USA,Upper Power Plant,USA0000844,8.0,43.5527,-112.051
USA,Upper Salmon A,USA0000822,18.0,42.7674,-114.9247
USA,Upper Salmon B,USA0007079,16.5,42.7664,-114.9082
USA,Upper Sterling,USA0007474,2.2,41.7871,-89.6775
USA,Upriver Dam Hydro Plant,USA0050380,17.6,47.6822,-117.3319
USA,Upson Rocky Creek Solar Plant,USA0058485,1.0,32.9208,-84.3431
USA,Upstream Wind Energy LLC,USA0061784,202.5,42.1843,-97.965
USA,Upton Community Solar,USA0061297,2.0,42.1,-71.7
USA,Upton County Solar,USA0060581,150.0,31.2418,-102.2903
USA,Urquhart,USA0003295,758.8999999999999,33.435,-81.9111
USA,Ursa Community Solar,USA0060712,5.0,44.6716,-93.0826
USA,Utah Red Hills Renewable Energy Park,USA0058660,80.0,37.8828,-112.9042
USA,Utility Plants Section,USA0050308,20.0,64.8256,-147.6486
USA,Uwharrie Mountain Renewable,USA0058526,9.6,35.333,-79.9649
USA,V C Summer,USA0006127,1029.6,34.2983,-81.3153
USA,V H Braunig,USA0003612,1138.0,29.2567,-98.3825
USA,VA Sepulveda Ambulatory Care Center,USA0058249,3.5,34.2489,-118.4833
USA,VEC Alburgh Array,USA0060860,1.0,44.9623,-73.2741
USA,VEC Magee Hill Solar,USA0060954,1.3,44.3682,-73.0608
USA,VESI Pomona,USA0050300,20.0,34.0594,-117.7742
USA,VMEA 1 Credit Gen,USA0007440,13.2,38.7405,-77.5081
USA,VMEA Peaking Gen,USA0007441,6.4,38.7405,-77.5081
USA,VPPSA Project 10,USA0063203,47.2,44.9167,-73.1
USA,Vaca Dixon Battery Storage System,USA0059256,2.0,38.3933,-121.9278
USA,Vaca Dixon Solar Station,USA0057041,2.0,38.4106,-121.9264
USA,Vacaville,USA0059058,1.0,38.3994,-121.9603
USA,Vacaville Hospital,USA0063928,1.5,38.3887,-121.9386
USA,Valdez,USA0006306,8.6,61.1303,-146.3647
USA,Valdez Cogen,USA0007841,5.3,61.0839,-146.2529
USA,Valdosta,USA0060448,1.0,30.8101,-83.226
USA,Valdosta Prison,USA0061468,1.0,30.9,-83.3
USA,Valdosta Water Treatment Plant,USA0054839,3.4,30.9136,-83.2529
USA,Vale Air Solar Center  LLC,USA0060335,10.0,43.965,-117.2581
USA,Valencia,USA0006515,108.0,31.3635,-110.9313
USA,Valencia 1 Solar CA,USA0061418,3.0,33.0436,-115.6278
USA,Valencia Energy Facility,USA0055802,159.5,34.6115,-106.7322
USA,Valencia Solar,USA0059454,10.0,32.1458,-110.8669
USA,Valenite,USA0056131,2.9,34.6572,-83.0383
USA,Valentine Solar  LLC,USA0062288,111.2,34.9042,-118.3843
USA,Valentine Wind  LLC,USA0059736,1.9,42.8591,-100.5924
USA,Valero Refinery Cogeneration Unit 1,USA0055851,51.0,38.0736,-122.1411
USA,Valero Refinery Corpus Christi West,USA0050121,69.2,27.8175,-97.4814
USA,Valero Wilmington Cogeneration Plant,USA0063285,33.5,33.7787,-118.2385
USA,Valfilm Wind Project,USA0061356,3.0,41.0843,-83.6441
USA,Vallecito Hydroelectric,USA0050206,5.8,37.3777,-107.5787
USA,Valley (CA),USA0000408,690.5,34.245,-118.3913
USA,Valley (WI),USA0004042,274.7,43.0303,-87.9233
USA,Valley Center,USA0060509,3.0,33.2503,-117.0226
USA,Valley Center 1,USA0058906,2.5,33.2342,-117.0017
USA,Valley Center 2,USA0058907,5.0,33.2342,-117.0017
USA,Valley Creek Solar,USA0061828,2.2,45.033,-123.094
USA,Valley Falls Hydroelectric Facility,USA0050034,2.5,42.9044,-73.5625
USA,Valley Queen Cheese,USA0056274,4.5,45.2211,-96.6372
USA,Valley Sanitary District WTP Solar,USA0060824,1.0,33.7087,-116.1989
USA,Valley View,USA0000487,4.1,33.9001,-117.829
USA,Valley View Solar,USA0060247,4.0,40.4188,-104.8919
USA,Valley View Transmission LLC,USA0057434,10.0,43.9028,-96.0217
USA,Valmont,USA0000477,59.3,40.0195,-105.202
USA,Valmont Combustion Turbine Project,USA0055207,142.2,40.0205,-105.2009
USA,Valparaiso Solar  LLC,USA0058797,1.0,41.5022,-87.1611
USA,Van Sant Station,USA0007318,45.1,39.145,-75.5482
USA,Van Slyke Solar Center  LLC,USA0059761,5.0,35.777,-77.8805
USA,Vanadium Redox Flow Battery Plant,USA0061107,2.0,32.6825,-116.9888
USA,Vance Solar Farm  LLC,USA0059928,5.0,36.2585,-78.412
USA,Vandenberg Solar Project,USA0061463,22.5,34.7497,-120.51
USA,Vanderbilt University Power Plant,USA0052048,18.7,36.1459,-86.8038
USA,Vandolah Power Station,USA0055415,728.0,27.5236,-81.924
USA,Vansycle,USA0055125,25.0,45.9362,-118.66
USA,Vansycle II Wind Energy Center,USA0058324,98.9,45.8992,-118.5914
USA,Vantage Wind Energy LLC,USA0057188,90.0,46.9547,-120.1819
USA,Varick,USA0002621,8.0,43.4486,-76.5056
USA,Vasco Winds,USA0057700,78.2,37.7908,-121.7181
USA,Vassar Brothers Medical Center,USA0063550,4.0,41.6936,-73.9348
USA,Vaughn Creek PV1,USA0060001,20.0,36.451,-77.1206
USA,Vega Baja,WRI1028009,42.0,18.4458,-66.3914
USA,Vega Community Solar,USA0060944,5.0,45.3828,-95.2037
USA,Vega Solar,USA0059555,20.0,36.9258,-120.82
USA,Velva Windfarm LLC,USA0056670,11.9,48.0836,-100.9215
USA,Venable Solar 1,USA0058289,1.5,33.5989,-114.5717
USA,Venable Solar 2,USA0058290,1.5,33.5972,-114.5717
USA,Venice,USA0000913,586.0,38.6642,-90.1764
USA,Venice Hydro,USA0000072,10.1,34.0114,-118.4168
USA,Venice Resources Gas Recovery,USA0054539,1.6,42.985,-83.9764
USA,Venus Wind 3 LLC,USA0059230,3.0,41.7419,-92.6722
USA,Veolia ES Blackfoot Landfill Facility,USA0058577,3.2,38.3272,-87.2006
USA,Verdi,USA0006531,2.4,39.3125,-119.585
USA,Vergennes 9,USA0006519,6.4,44.1664,-73.2575
USA,Verizon-Torrance,USA0059261,1.0,33.8506,-118.3042
USA,Vermillion Energy Facility,USA0055111,692.0,39.9223,-87.4464
USA,Vermillion River_MN_GRE DEA-GM,USA0063406,3.0,44.5998,-93.1361
USA,Vernon,USA0007436,30.0,33.9986,-118.2219
USA,Vernon Boulevard,USA0007909,94.0,40.7537,-73.9508
USA,Vernon Dam,USA0002352,35.9,42.7717,-72.5146
USA,Versailles Peaking,USA0007775,5.4,40.2247,-84.4769
USA,Verso Paper Quinnesec Mich Mill,USA0050251,56.0,45.7956,-87.9556
USA,Verwey-Hanford Dairy Digester #1,USA0060918,1.0,36.1852,-119.6815
USA,Verwey-Hanford Dairy Digester #2,USA0062418,1.0,36.1852,-119.6815
USA,Verwey-Hanford Dairy Digester #3,USA0062419,1.0,36.1852,-119.6815
USA,Veseli Community Solar Garden,USA0061570,1.0,44.5268,-93.3665
USA,Vestaburg,USA0001881,23.7,43.4016,-84.9141
USA,Vestas Towers America  Inc.,USA0057643,1.8,38.1728,-104.62
USA,Veyo Heat Recovery Project,USA0060421,9.5,37.348,-113.765
USA,Vicinity Energy Trenton  L.P.,USA0050094,6.0,40.2167,-74.7667
USA,Vickers,USA0059190,2.0,35.8233,-79.0803
USA,Vicksburg Solar,USA0059605,5.0,36.325,-78.3431
USA,Victor Dry Farm Ranch A,USA0058418,5.0,34.5011,-117.4667
USA,Victor Dry Farm Ranch B,USA0058419,5.0,34.4978,-117.4711
