Country_Code,Year,Biofuel_Consumption,Coal_Consumption,Fossil_Fuel_Consumption,Gas_Consumption,Hydro_Consumption,Nuclear_Consumption,Low_Carbon_Consumption,Oil_Consumption,Other_Renewable_Consumption,Renewables_Consumption,Solar_Consumption,Wind_Consumption
ARG,1922,,,,,,,,,,,,
ARG,1923,,,,,,,,,,,,
ARG,1924,,,,,,,,,,,,
ARG,1925,,,,,,,,,,,,
ARG,1926,,,,,,,,,,,,
ARG,1927,,,,,,,,,,,,
ARG,1928,,,,,,,,,,,,
ARG,1929,,,,,,,,,,,,
ARG,1930,,,,,,,,,,,,
ARG,1931,,,,,,,,,,,,
ARG,1932,,,,,,,,,,,,
ARG,1933,,,,,,,,,,,,
ARG,1934,,,,,,,,,,,,
ARG,1935,,,,,,,,,,,,
ARG,1936,,,,,,,,,,,,
ARG,1937,,,,,,,,,,,,
ARG,1938,,,,,,,,,,,,
ARG,1939,,,,,,,,,,,,
ARG,1940,,,,,,,,,,,,
ARG,1941,,,,,,,,,,,,
ARG,1942,,,,,,,,,,,,
ARG,1943,,,,,,,,,,,,
ARG,1944,,,,,,,,,,,,
ARG,1945,,,,,,,,,,,,
ARG,1946,,,,,,,,,,,,
ARG,1947,,,,,,,,,,,,
ARG,1948,,,,,,,,,,,,
ARG,1949,,,,,,,,,,,,
ARG,1950,,,,,,,,,,,,
ARG,1951,,,,,,,,,,,,
ARG,1952,,,,,,,,,,,,
ARG,1953,,,,,,,,,,,,
ARG,1954,,,,,,,,,,,,
ARG,1955,,,,,,,,,,,,
ARG,1956,,,,,,,,,,,,
ARG,1957,,,,,,,,,,,,
ARG,1958,,,,,,,,,,,,
ARG,1959,,,,,,,,,,,,
ARG,1960,,,,,,,,,,,,
ARG,1961,,,,,,,,,,,,
ARG,1962,,,,,,,,,,,,
ARG,1963,,,,,,,,,,,,
ARG,1964,,,,,,,,,,,,
ARG,1965,,8.455,324.896,41.234,3.623,0.0,3.623,275.207,0.0,3.623,0.0,0.0
ARG,1966,,6.972,335.496,44.657,3.669,0.0,3.669,283.866,0.0,3.669,0.0,0.0
ARG,1967,,7.84,345.264,46.699,3.757,0.0,3.757,290.724,0.0,3.757,0.0,0.0
ARG,1968,,7.619,356.401,52.0,4.429,0.0,4.429,296.783,0.0,4.429,0.0,0.0
ARG,1969,,9.122,368.926,51.805,3.972,0.0,3.972,307.998,0.0,3.972,0.0,0.0
ARG,1970,,11.723,348.689,58.544,4.604,0.0,4.784,278.422,0.18,4.784,0.0,0.0
ARG,1971,,10.278,369.968,63.203,4.572,0.0,4.76,296.488,0.188,4.76,0.0,0.0
ARG,1972,,8.651,374.749,70.924,4.443,0.0,4.686,295.173,0.243,4.686,0.0,0.0
ARG,1973,,9.497,387.443,80.708,8.863,0.0,9.055,297.239,0.191,9.055,0.0,0.0
ARG,1974,,11.826,394.348,85.424,14.769,2.94,17.904,297.097,0.195,14.964,0.0,0.0
ARG,1975,,11.511,380.305,87.525,15.361,7.142,22.707,281.269,0.204,15.565,0.0,0.0
ARG,1976,,11.643,400.352,98.514,14.829,7.298,22.322,290.195,0.195,15.024,0.0,0.0
ARG,1977,,11.009,419.53,102.89,17.052,4.645,21.902,305.631,0.204,17.257,0.0,0.0
ARG,1978,,13.419,410.759,100.07,22.907,8.217,31.328,297.269,0.204,23.111,0.0,0.0
ARG,1979,,12.502,435.242,102.89,31.512,7.639,39.454,319.85,0.303,31.816,0.0,0.0
ARG,1980,,11.145,420.252,112.129,44.771,6.64,51.727,296.978,0.316,45.088,0.0,0.0
ARG,1981,,10.56,406.313,117.186,43.423,7.99,51.691,278.566,0.278,43.701,0.0,0.0
ARG,1982,,10.666,408.82,133.135,52.02,5.306,57.693,265.018,0.367,52.387,0.0,0.0
ARG,1983,,9.68,421.585,143.152,54.463,9.662,64.62,268.753,0.495,54.958,0.0,0.0
ARG,1984,,7.185,415.177,152.391,58.779,13.169,72.315,255.601,0.367,59.146,0.0,0.0
ARG,1985,,10.6,403.817,155.697,61.071,16.361,77.815,237.52,0.383,61.454,0.0,0.0
ARG,1986,,12.109,430.071,168.242,62.186,16.205,78.787,249.719,0.396,62.582,0.0,0.0
ARG,1987,,13.44,448.332,168.34,64.795,18.345,83.478,266.553,0.338,65.133,0.0,0.0
ARG,1988,,13.772,478.746,196.639,45.121,16.452,61.966,268.334,0.393,45.514,0.0,0.0
ARG,1989,,14.903,467.783,206.559,38.995,14.298,53.632,246.321,0.338,39.333,0.0,0.0
ARG,1990,0.0,12.266,439.546,197.32,52.378,20.66,73.462,229.96,0.425,52.802,0.0,0.0
ARG,1991,0.0,10.794,451.969,200.918,46.925,22.008,69.351,240.257,0.418,47.343,0.0,0.0
ARG,1992,0.0,12.168,482.118,217.256,56.671,20.092,77.178,252.693,0.415,57.086,0.0,0.0
ARG,1993,0.0,8.07,485.236,229.413,70.283,21.991,92.58,247.753,0.306,70.589,0.0,0.0
ARG,1994,0.0,7.065,504.378,235.831,80.686,23.367,104.369,261.482,0.316,81.002,0.0,0.0
ARG,1995,0.0,7.414,529.422,262.478,78.371,20.05,98.801,259.53,0.38,78.751,0.0,0.0
ARG,1996,0.0,7.767,568.748,301.183,66.449,21.165,88.354,259.798,0.712,67.189,0.0,0.028
ARG,1997,0.0,6.128,558.966,277.551,82.573,22.589,105.776,275.286,0.571,83.187,0.0,0.043
ARG,1998,0.0,8.237,588.219,296.71,78.288,21.148,100.192,283.272,0.66,79.044,0.0,0.096
ARG,1999,0.0,9.885,611.546,314.701,63.27,20.163,84.373,286.96,0.836,64.209,0.0,0.103
ARG,2000,0.0,7.513,595.378,322.967,84.497,17.527,103.359,264.898,1.232,85.832,0.0,0.103
ARG,2001,0.0,6.157,553.802,302.35,107.465,19.9,128.669,245.295,1.159,108.769,0.0,0.145
ARG,2002,0.0,4.586,531.777,294.376,104.433,16.304,122.643,232.815,1.692,106.339,0.0,0.214
ARG,2003,0.0,5.594,579.306,336.29,98.026,21.056,122.119,237.422,2.811,101.063,0.0,0.226
ARG,2004,0.0,9.52,632.297,368.091,87.782,21.76,112.52,254.686,2.769,90.76,0.0,0.209
ARG,2005,0.0,10.962,670.61,392.89,97.975,18.885,119.991,266.758,2.926,101.106,0.0,0.205
ARG,2006,0.0,9.924,697.781,406.505,108.169,21.082,132.789,281.352,3.34,111.707,0.0,0.198
ARG,2007,0.0,14.36,755.228,427.122,88.279,19.683,111.554,313.746,3.418,91.872,0.0,0.174
ARG,2008,0.0,17.516,766.455,431.887,87.673,19.938,111.579,317.052,3.85,91.641,0.0,0.118
ARG,2009,0.0,9.621,731.034,418.356,96.679,21.929,122.506,303.058,3.795,100.577,0.0,0.103
ARG,2010,5.923,13.472,762.504,420.874,92.593,19.203,122.395,328.158,4.604,103.191,0.0,0.07
ARG,2011,8.745,14.619,793.022,438.398,86.034,16.942,116.329,340.006,4.53,99.387,0.004,0.073
ARG,2012,10.798,13.669,831.568,456.642,79.967,16.845,113.385,361.256,4.739,96.54,0.022,1.014
ARG,2013,11.902,14.939,859.0,460.277,89.316,16.233,123.857,383.784,5.129,107.624,0.041,1.236
ARG,2014,13.891,15.892,857.357,461.55,87.82,14.334,122.501,379.916,4.734,108.166,0.043,1.678
ARG,2015,15.131,15.814,869.648,466.526,87.084,18.19,126.886,387.309,4.844,108.696,0.04,1.598
ARG,2016,16.037,12.189,869.583,482.1,79.649,21.283,122.108,375.294,3.635,100.825,0.038,1.465
ARG,2017,18.428,12.525,866.423,483.0,84.082,15.547,124.162,370.897,4.434,108.615,0.044,1.628
ARG,2018,17.594,13.709,853.941,487.021,85.401,17.447,129.54,353.211,5.075,112.094,0.286,3.738
ARG,2019,17.97,8.124,798.436,465.589,72.501,21.356,132.372,324.723,5.267,111.015,2.108,13.169
ARG,2020,9.646,10.015,746.705,439.312,62.162,26.871,134.155,297.377,7.229,107.284,3.531,24.715
ARG,2021,10.42,18.254,818.201,459.352,51.28,27.198,135.212,340.595,6.716,108.014,5.745,33.853
ARM,1992,,,,,,,,,,,,
ARM,1993,,,,,,,,,,,,
ARM,1994,,,,,,,,,,,,
ARM,1995,,,,,,,,,,,,
ARM,1996,,,,,,,,,,,,
ARM,1997,,,,,,,,,,,,
ARM,1998,,,,,,,,,,,,
ARM,1999,,,,,,,,,,,,
ARM,2000,,,,,,,,,,,,
ARM,2001,,,,,,,,,,,,
ARM,2002,,,,,,,,,,,,
ARM,2003,,,,,,,,,,,,
ARM,2004,,,,,,,,,,,,
ARM,2005,,,,,,,,,,,,
ARM,2006,,,,,,,,,,,,
ARM,2007,,,,,,,,,,,,
ARM,2008,,,,,,,,,,,,
ARM,2009,,,,,,,,,,,,
ARM,2010,,,,,,,,,,,,
ARM,2011,,,,,,,,,,,,
ARM,2012,,,,,,,,,,,,
ARM,2013,,,,,,,,,,,,
ARM,2014,,,,,,,,,,,,
ARM,2015,,,,,,,,,,,,
ARM,2016,,,,,,,,,,,,
ARM,2017,,,,,,,,,,,,
ARM,2018,,,,,,,,,,,,
ARM,2019,,,,,,,,,,,,
ARM,2020,,,,,,,,,,,,
ARM,2021,,,,,,,,,,,,
ABW,1986,,,,,,,,,,,,
ABW,1987,,,,,,,,,,,,
ABW,1988,,,,,,,,,,,,
ABW,1989,,,,,,,,,,,,
ABW,1990,,,,,,,,,,,,
ABW,1991,,,,,,,,,,,,
ABW,1992,,,,,,,,,,,,
ABW,1993,,,,,,,,,,,,
ABW,1994,,,,,,,,,,,,
ABW,1995,,,,,,,,,,,,
ABW,1996,,,,,,,,,,,,
ABW,1997,,,,,,,,,,,,
ABW,1998,,,,,,,,,,,,
ABW,1999,,,,,,,,,,,,
ABW,2000,,,,,,,,,,,,
ABW,2001,,,,,,,,,,,,
ABW,2002,,,,,,,,,,,,
ABW,2003,,,,,,,,,,,,
ABW,2004,,,,,,,,,,,,
ABW,2005,,,,,,,,,,,,
ABW,2006,,,,,,,,,,,,
ABW,2007,,,,,,,,,,,,
ABW,2008,,,,,,,,,,,,
ABW,2009,,,,,,,,,,,,
ABW,2010,,,,,,,,,,,,
ABW,2011,,,,,,,,,,,,
ABW,2012,,,,,,,,,,,,
ABW,2013,,,,,,,,,,,,
ABW,2014,,,,,,,,,,,,
ABW,2015,,,,,,,,,,,,
ABW,2016,,,,,,,,,,,,
ABW,2017,,,,,,,,,,,,
ABW,2018,,,,,,,,,,,,
ABW,2019,,,,,,,,,,,,
ABW,2020,,,,,,,,,,,,
AUS,1900,,,,,,,,,,,,
AUS,1901,,,,,,,,,,,,
AUS,1902,,,,,,,,,,,,
AUS,1903,,,,,,,,,,,,
AUS,1904,,,,,,,,,,,,
AUS,1905,,,,,,,,,,,,
AUS,1906,,,,,,,,,,,,
AUS,1907,,,,,,,,,,,,
AUS,1908,,,,,,,,,,,,
AUS,1909,,,,,,,,,,,,
AUS,1910,,,,,,,,,,,,
AUS,1911,,,,,,,,,,,,
AUS,1912,,,,,,,,,,,,
AUS,1913,,,,,,,,,,,,
AUS,1914,,,,,,,,,,,,
AUS,1915,,,,,,,,,,,,
AUS,1916,,,,,,,,,,,,
AUS,1917,,,,,,,,,,,,
AUS,1918,,,,,,,,,,,,
AUS,1919,,,,,,,,,,,,
AUS,1920,,,,,,,,,,,,
AUS,1921,,,,,,,,,,,,
AUS,1922,,,,,,,,,,,,
AUS,1923,,,,,,,,,,,,
AUS,1924,,,,,,,,,,,,
AUS,1925,,,,,,,,,,,,
AUS,1926,,,,,,,,,,,,
AUS,1927,,,,,,,,,,,,
AUS,1928,,,,,,,,,,,,
AUS,1929,,,,,,,,,,,,
AUS,1930,,,,,,,,,,,,
AUS,1931,,,,,,,,,,,,
AUS,1932,,,,,,,,,,,,
AUS,1933,,,,,,,,,,,,
AUS,1934,,,,,,,,,,,,
AUS,1935,,,,,,,,,,,,
AUS,1936,,,,,,,,,,,,
AUS,1937,,,,,,,,,,,,
AUS,1938,,,,,,,,,,,,
AUS,1939,,,,,,,,,,,,
AUS,1940,,,,,,,,,,,,
AUS,1941,,,,,,,,,,,,
AUS,1942,,,,,,,,,,,,
AUS,1943,,,,,,,,,,,,
AUS,1944,,,,,,,,,,,,
AUS,1945,,,,,,,,,,,,
AUS,1946,,,,,,,,,,,,
AUS,1947,,,,,,,,,,,,
AUS,1948,,,,,,,,,,,,
AUS,1949,,,,,,,,,,,,
AUS,1950,,,,,,,,,,,,
AUS,1951,,,,,,,,,,,,
AUS,1952,,,,,,,,,,,,
AUS,1953,,,,,,,,,,,,
AUS,1954,,,,,,,,,,,,
AUS,1955,,,,,,,,,,,,
AUS,1956,,,,,,,,,,,,
AUS,1957,,,,,,,,,,,,
AUS,1958,,,,,,,,,,,,
AUS,1959,,,,,,,,,,,,
AUS,1960,,,,,,,,,,,,
AUS,1961,,,,,,,,,,,,
AUS,1962,,,,,,,,,,,,
AUS,1963,,,,,,,,,,,,
AUS,1964,,,,,,,,,,,,
AUS,1965,,202.028,402.077,0.029,22.739,0.0,23.683,200.019,0.945,23.683,0.0,0.0
AUS,1966,,209.389,423.476,0.039,21.719,0.0,22.626,214.048,0.907,22.626,0.0,0.0
AUS,1967,,215.25,449.677,0.039,22.49,0.0,23.416,234.388,0.926,23.416,0.0,0.0
AUS,1968,,221.694,477.284,0.305,23.51,0.0,24.41,255.285,0.9,24.41,0.0,0.0
AUS,1969,,229.278,495.852,4.126,25.679,0.0,26.576,262.448,0.897,26.576,0.0,0.0
AUS,1970,,231.694,539.194,17.304,30.075,0.0,30.908,290.195,0.833,30.908,0.0,0.0
AUS,1971,,232.569,563.941,25.827,34.027,0.0,34.867,305.545,0.84,34.867,0.0,0.0
AUS,1972,,242.931,591.038,37.074,34.163,0.0,35.057,311.033,0.894,35.057,0.0,0.0
AUS,1973,,252.986,631.948,47.069,36.329,0.0,37.408,331.893,1.079,37.408,0.0,0.0
AUS,1974,,264.069,669.507,53.702,41.025,0.0,42.394,351.735,1.369,42.394,0.0,0.0
AUS,1975,,272.542,678.316,57.67,44.023,0.0,45.584,348.104,1.561,45.584,0.0,0.0
AUS,1976,,281.792,705.69,68.077,41.853,0.0,43.398,355.821,1.545,43.398,0.0,0.0
AUS,1977,,294.181,744.55,77.768,40.049,0.0,41.419,372.601,1.369,41.419,0.0,0.0
AUS,1978,,301.861,766.533,83.725,43.395,0.0,44.688,380.947,1.293,44.688,0.0,0.0
AUS,1979,,315.542,797.832,96.375,42.125,0.0,43.46,385.915,1.334,43.46,0.0,0.0
AUS,1980,,324.764,803.197,110.666,39.821,0.0,41.05,367.768,1.229,41.05,0.0,0.0
AUS,1981,,333.139,815.502,119.944,41.003,0.0,42.292,362.418,1.29,42.292,0.0,0.0
AUS,1982,,336.681,810.51,116.981,37.762,0.0,39.409,356.849,1.647,39.409,0.0,0.0
AUS,1983,,336.556,783.714,127.075,35.849,0.0,37.225,320.083,1.376,37.225,0.0,0.0
AUS,1984,,355.903,812.199,125.317,38.813,0.0,40.221,330.979,1.408,40.221,0.0,0.0
AUS,1985,,368.139,834.892,133.953,41.222,0.0,42.678,332.801,1.456,42.678,0.0,0.0
AUS,1986,,377.486,851.962,146.329,41.474,0.0,42.943,328.147,1.468,42.943,0.0,0.0
AUS,1987,,393.361,879.426,149.395,40.256,0.0,41.756,336.67,1.5,41.756,0.0,0.0
AUS,1988,,413.764,918.73,152.993,42.387,0.0,44.72,351.973,2.334,44.72,0.0,0.0
AUS,1989,,433.958,967.35,166.876,42.148,0.0,44.734,366.516,2.586,44.734,0.0,0.0
AUS,1990,0.0,444.347,986.991,167.759,43.644,0.0,46.068,374.885,2.424,46.068,0.0,0.0
AUS,1991,0.0,453.264,976.706,160.821,46.287,0.0,48.6,362.621,2.297,48.6,0.016,0.0
AUS,1992,0.0,455.958,992.875,166.37,47.139,0.0,49.313,370.547,2.139,49.313,0.036,0.0
AUS,1993,0.0,458.889,1013.434,172.493,48.456,0.0,50.644,382.052,2.139,50.644,0.043,0.006
AUS,1994,0.0,468.264,1055.42,191.567,47.755,0.0,50.046,395.589,2.223,50.046,0.051,0.016
AUS,1995,0.0,484.167,1105.36,193.416,46.221,0.0,48.939,427.777,2.635,48.939,0.063,0.021
AUS,1996,0.0,503.958,1137.8,194.827,47.219,0.0,50.336,439.015,3.021,50.336,0.076,0.021
AUS,1997,0.0,529.458,1166.821,191.305,47.171,0.0,50.467,446.058,3.183,50.467,0.091,0.022
AUS,1998,0.0,553.083,1196.007,196.953,46.715,0.0,50.324,445.97,3.451,50.324,0.105,0.053
AUS,1999,0.0,587.443,1245.338,201.741,48.144,0.0,52.01,456.154,3.618,52.01,0.12,0.127
AUS,2000,0.0,591.662,1253.194,205.551,48.691,0.0,52.065,455.982,2.839,52.065,0.138,0.396
AUS,2001,0.0,585.691,1264.47,221.693,47.367,0.0,50.915,457.085,2.546,50.915,0.159,0.843
AUS,2002,0.0,598.872,1288.995,228.148,46.979,0.0,52.75,461.975,4.044,52.75,0.17,1.557
AUS,2003,0.0,616.021,1306.224,229.943,47.013,0.0,54.638,460.26,5.4,54.638,0.183,2.042
AUS,2004,0.0,641.921,1347.753,234.536,45.203,0.0,56.691,471.296,8.987,56.691,0.21,2.291
AUS,2005,0.234,638.222,1349.514,232.59,44.285,0.0,60.836,478.702,12.357,60.836,0.241,3.72
AUS,2006,0.759,655.499,1408.571,259.431,42.525,0.0,62.267,493.642,12.553,62.267,0.277,6.152
AUS,2007,0.966,649.802,1446.271,290.198,36.897,0.0,59.896,506.27,13.646,59.896,0.322,8.065
AUS,2008,1.279,677.291,1475.357,285.35,33.201,0.0,56.389,512.716,11.798,56.389,0.391,9.718
AUS,2009,1.773,654.861,1450.366,291.364,35.306,0.0,59.178,504.141,8.896,59.178,0.811,12.393
AUS,2010,2.577,607.394,1443.765,317.064,38.153,0.0,65.073,519.307,7.794,65.073,2.714,13.836
AUS,2011,3.068,592.062,1467.06,327.937,53.992,0.0,88.66,547.06,8.216,88.66,5.64,17.744
AUS,2012,2.982,554.468,1445.498,329.611,46.712,0.0,87.377,561.419,9.889,87.377,6.614,21.181
AUS,2013,2.921,526.242,1451.018,346.739,52.025,0.0,101.302,578.037,10.635,101.302,10.486,25.235
AUS,2014,3.003,521.888,1469.526,372.209,39.239,0.0,93.464,575.428,11.32,93.464,13.415,26.487
AUS,2015,2.387,540.411,1498.948,387.958,37.935,0.0,100.613,570.579,11.741,100.613,16.684,31.866
AUS,2016,1.856,540.062,1490.494,378.709,47.195,0.0,115.454,571.723,11.58,115.454,19.917,34.908
AUS,2017,1.834,521.526,1492.25,371.144,35.927,0.0,108.02,599.58,11.369,108.02,23.732,35.158
AUS,2018,1.655,508.882,1486.675,367.681,45.801,0.0,134.564,610.111,11.454,134.564,32.629,43.025
AUS,2019,1.514,486.392,1529.809,439.223,36.958,0.0,149.099,604.194,11.07,149.099,48.23,51.327
AUS,2020,1.196,468.525,1421.649,430.956,37.874,0.0,171.946,522.167,10.887,171.946,62.618,59.372
AUS,2021,1.228,452.968,1383.39,394.073,41.857,,205.5,536.349,10.675,205.5,81.624,70.116
AUT,1900,,,,,,,,,,,,
AUT,1901,,,,,,,,,,,,
AUT,1902,,,,,,,,,,,,
AUT,1903,,,,,,,,,,,,
AUT,1904,,,,,,,,,,,,
AUT,1905,,,,,,,,,,,,
AUT,1906,,,,,,,,,,,,
AUT,1907,,,,,,,,,,,,
AUT,1908,,,,,,,,,,,,
AUT,1909,,,,,,,,,,,,
AUT,1910,,,,,,,,,,,,
AUT,1911,,,,,,,,,,,,
AUT,1912,,,,,,,,,,,,
AUT,1913,,,,,,,,,,,,
AUT,1914,,,,,,,,,,,,
AUT,1915,,,,,,,,,,,,
AUT,1916,,,,,,,,,,,,
AUT,1917,,,,,,,,,,,,
AUT,1918,,,,,,,,,,,,
AUT,1919,,,,,,,,,,,,
AUT,1920,,,,,,,,,,,,
AUT,1921,,,,,,,,,,,,
AUT,1922,,,,,,,,,,,,
AUT,1923,,,,,,,,,,,,
AUT,1924,,,,,,,,,,,,
AUT,1925,,,,,,,,,,,,
AUT,1926,,,,,,,,,,,,
AUT,1927,,,,,,,,,,,,
AUT,1928,,,,,,,,,,,,
AUT,1929,,,,,,,,,,,,
AUT,1930,,,,,,,,,,,,
AUT,1931,,,,,,,,,,,,
AUT,1932,,,,,,,,,,,,
AUT,1933,,,,,,,,,,,,
AUT,1934,,,,,,,,,,,,
AUT,1935,,,,,,,,,,,,
AUT,1936,,,,,,,,,,,,
AUT,1937,,,,,,,,,,,,
AUT,1938,,,,,,,,,,,,
AUT,1939,,,,,,,,,,,,
AUT,1940,,,,,,,,,,,,
AUT,1941,,,,,,,,,,,,
AUT,1942,,,,,,,,,,,,
AUT,1943,,,,,,,,,,,,
AUT,1944,,,,,,,,,,,,
AUT,1945,,,,,,,,,,,,
AUT,1946,,,,,,,,,,,,
AUT,1947,,,,,,,,,,,,
AUT,1948,,,,,,,,,,,,
AUT,1949,,,,,,,,,,,,
AUT,1950,,,,,,,,,,,,
AUT,1951,,,,,,,,,,,,
AUT,1952,,,,,,,,,,,,
AUT,1953,,,,,,,,,,,,
AUT,1954,,,,,,,,,,,,
AUT,1955,,,,,,,,,,,,
AUT,1956,,,,,,,,,,,,
AUT,1957,,,,,,,,,,,,
AUT,1958,,,,,,,,,,,,
AUT,1959,,,,,,,,,,,,
AUT,1960,,,,,,,,,,,,
AUT,1961,,,,,,,,,,,,
AUT,1962,,,,,,,,,,,,
AUT,1963,,,,,,,,,,,,
AUT,1964,,,,,,,,,,,,
AUT,1965,,59.115,141.941,17.529,47.557,0.0,47.557,65.297,0.0,47.557,0.0,0.0
AUT,1966,,56.468,147.077,18.821,51.248,0.0,51.248,71.789,0.0,51.248,0.0,0.0
AUT,1967,,53.451,148.031,18.032,52.333,0.0,52.333,76.548,0.0,52.333,0.0,0.0
AUT,1968,,52.774,160.469,19.229,53.773,0.0,53.773,88.466,0.0,53.773,0.0,0.0
AUT,1969,,51.936,172.492,23.329,49.435,0.0,49.435,97.226,0.0,49.435,0.0,0.0
AUT,1970,,55.854,191.196,28.298,62.953,0.0,62.953,107.044,0.0,62.953,0.0,0.0
AUT,1971,,51.234,203.347,32.507,49.737,0.0,49.737,119.607,0.0,49.737,0.0,0.0
AUT,1972,,46.454,210.707,35.13,51.119,0.0,51.119,129.123,0.0,51.119,0.0,0.0
AUT,1973,,46.17,224.709,38.611,56.801,0.0,56.801,139.928,0.0,56.801,0.0,0.0
AUT,1974,,48.723,215.802,41.852,67.16,0.0,67.16,125.228,0.0,67.16,0.0,0.0
AUT,1975,,42.341,210.701,41.802,70.362,0.0,70.362,126.559,0.0,70.362,0.0,0.0
AUT,1976,,45.06,230.081,47.61,60.812,0.0,60.812,137.411,0.0,60.812,0.0,0.0
AUT,1977,,37.8,217.907,48.52,73.691,0.0,73.691,131.587,0.0,73.691,0.0,0.0
AUT,1978,,38.402,230.44,50.468,73.75,0.0,73.75,141.57,0.0,73.75,0.0,0.0
AUT,1979,,41.686,239.135,50.04,83.082,0.0,83.082,147.409,0.0,83.082,0.0,0.0
AUT,1980,,42.835,234.796,48.074,86.078,0.0,86.078,143.887,0.0,86.078,0.0,0.0
AUT,1981,,43.85,220.305,45.824,91.215,0.0,91.215,130.631,0.0,91.215,0.0,0.0
AUT,1982,,41.706,209.962,44.355,91.36,0.0,91.36,123.901,0.0,91.36,0.0,0.0
AUT,1983,,44.656,209.993,45.257,90.502,0.0,90.502,120.08,0.0,90.502,0.0,0.0
AUT,1984,,50.886,218.075,50.39,79.394,0.0,79.394,116.798,0.0,79.394,0.0,0.0
AUT,1985,,50.815,221.793,53.992,91.002,0.0,94.013,116.986,3.011,94.013,0.0,0.0
AUT,1986,,45.303,220.942,52.421,91.383,0.0,95.493,123.218,4.11,95.493,0.0,0.0
AUT,1987,,44.939,226.486,54.686,104.642,0.0,107.533,126.86,2.892,107.533,0.0,0.0
AUT,1988,,43.034,221.397,52.385,104.394,0.0,107.736,125.978,3.342,107.736,0.0,0.0
AUT,1989,,43.228,223.71,56.26,103.738,0.0,107.264,124.222,3.526,107.264,0.0,0.0
AUT,1990,0.074,47.641,238.275,61.935,93.172,0.0,96.893,128.7,3.647,96.893,0.0,0.0
AUT,1991,0.082,49.972,254.541,65.664,92.978,0.0,96.973,138.905,3.913,96.973,0.0,0.0
AUT,1992,0.091,38.882,238.591,64.482,103.046,0.0,107.38,135.227,4.243,107.38,0.0,0.0
AUT,1993,0.104,34.959,239.135,67.812,108.538,0.0,112.99,136.363,4.345,112.99,0.003,0.0
AUT,1994,0.074,35.454,240.442,69.751,105.587,0.0,109.527,135.236,3.864,109.527,0.003,0.0
AUT,1995,0.131,40.339,251.358,76.157,109.607,0.0,115.673,134.862,5.929,115.673,0.003,0.003
AUT,1996,0.129,40.51,261.107,81.061,101.177,0.0,106.397,139.536,5.074,106.397,0.003,0.015
AUT,1997,0.152,42.969,262.825,78.126,106.763,0.0,112.443,141.731,5.463,112.443,0.006,0.059
AUT,1998,0.156,37.83,265.214,80.207,109.892,0.0,116.069,147.177,5.883,116.069,0.006,0.133
AUT,1999,0.184,37.57,264.149,81.928,120.347,0.0,125.785,144.651,5.098,125.785,0.006,0.151
AUT,2000,0.198,42.479,262.434,78.205,123.708,0.0,128.991,141.749,4.879,128.991,0.009,0.198
AUT,2001,0.227,43.881,280.449,82.882,118.85,0.0,124.921,153.686,5.324,124.921,0.015,0.505
AUT,2002,0.235,44.58,282.885,81.485,117.416,0.0,123.122,156.82,4.852,123.122,0.026,0.593
AUT,2003,0.244,47.548,307.114,89.63,96.328,0.0,103.14,169.936,5.464,103.14,0.044,1.061
AUT,2004,0.249,46.576,302.397,90.492,105.936,0.0,115.473,165.328,6.574,115.473,0.052,2.663
AUT,2005,0.946,46.438,306.341,95.277,106.219,0.0,118.825,164.626,7.788,118.825,0.06,3.812
AUT,2006,3.397,46.398,300.44,89.532,101.456,0.0,120.292,164.51,10.388,120.292,0.064,4.987
AUT,2007,3.955,44.86,284.227,84.709,104.776,0.0,127.58,154.658,13.02,127.58,0.069,5.76
AUT,2008,4.808,44.316,288.212,90.686,107.708,0.0,131.589,153.21,13.336,131.589,0.085,5.652
AUT,2009,6.101,33.391,267.16,88.319,114.212,0.0,139.615,145.45,13.709,139.615,0.137,5.457
AUT,2010,5.947,39.261,287.307,96.128,106.481,0.0,132.767,151.918,14.365,132.767,0.247,5.729
AUT,2011,5.976,40.32,272.512,90.418,94.449,0.0,120.841,141.775,14.595,120.841,0.48,5.341
AUT,2012,5.913,37.455,265.332,86.241,120.228,0.0,148.792,141.635,14.975,148.792,0.925,6.751
AUT,2013,5.204,38.096,266.25,82.005,114.513,0.0,145.053,146.149,15.036,145.053,1.706,8.594
AUT,2014,6.467,34.896,250.162,75.11,111.093,0.0,144.666,140.157,14.561,144.666,2.127,10.419
AUT,2015,7.703,37.714,257.077,79.681,100.062,0.0,138.208,139.683,14.884,138.208,2.524,13.035
AUT,2016,6.384,34.98,262.875,83.422,107.005,0.0,145.645,144.474,15.308,145.645,2.934,14.014
AUT,2017,5.569,36.49,273.535,90.699,101.911,0.0,144.094,146.346,15.748,144.094,3.377,17.489
AUT,2018,5.817,32.214,266.846,86.869,99.58,0.0,140.982,147.763,15.78,140.982,3.85,15.955
AUT,2019,5.852,33.889,275.724,89.004,107.616,0.0,152.495,152.831,14.902,152.495,4.487,19.638
AUT,2020,4.977,28.976,247.155,85.275,110.299,0.0,153.165,132.904,14.688,153.165,5.365,17.837
AUT,2021,4.996,31.204,257.491,90.139,112.129,,154.374,136.148,14.022,154.374,5.56,17.668
AZE,1985,,1.07,231.069,132.814,3.881,0.0,3.881,97.186,,3.881,,
AZE,1986,,1.07,250.456,147.569,2.378,0.0,2.378,101.817,,2.378,,
AZE,1987,,1.07,242.644,145.748,2.378,0.0,2.378,95.827,,2.378,,
