Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
 PER,5.0,1988.0,0.1112707249765262,21.358376155917785,3.3595652239629312,0.0
 PER,0.0,1989.0,0.4071350601659482,18.83646214830751,3.4611204543525784,23.972440327
 PER,1.0,1989.0,0.0049902071680977,18.83646214830751,3.4611204543525784,0.8036960199260804
 PER,2.0,1989.0,0.038089,18.83646214830751,3.4611204543525784,2.168744307
 PER,4.0,1989.0,0.25235443,18.83646214830751,3.4611204543525784,21.0
 PER,3.0,1989.0,,18.83646214830751,3.4611204543525784,0.0
 PER,5.0,1989.0,0.1117014229978504,18.83646214830751,3.4611204543525784,0.0
 PER,0.0,1990.0,0.3866600051646225,17.51859896357379,3.4467205537842305,20.802809406
 PER,1.0,1990.0,0.005117547439687,17.51859896357379,3.4467205537842305,0.7819340288368349
 PER,2.0,1990.0,0.017651,17.51859896357379,3.4467205537842305,2.020875377
 PER,4.0,1990.0,0.252916895,17.51859896357379,3.4467205537842305,18.0
 PER,3.0,1990.0,,17.51859896357379,3.4467205537842305,0.0
 PER,5.0,1990.0,0.1109745627249355,17.51859896357379,3.4467205537842305,0.0
 PER,0.0,1991.0,0.3805560506224176,16.896780566121624,3.3270333058445547,19.619105755
 PER,1.0,1991.0,0.0052961032045328,16.896780566121624,3.3270333058445547,0.6826025319082234
 PER,2.0,1991.0,0.0170603999999999,16.896780566121624,3.3270333058445547,0.936503223
 PER,4.0,1991.0,0.234193855,16.896780566121624,3.3270333058445547,18.0
 PER,3.0,1991.0,,16.896780566121624,3.3270333058445547,0.0
 PER,5.0,1991.0,0.1240056924178848,16.896780566121624,3.3270333058445547,0.0
 PER,0.0,1992.0,0.3740878974860427,16.288202861784956,3.288684813064112,18.854412962
 PER,1.0,1992.0,0.0057392250347899,16.288202861784956,3.288684813064112,0.9492450060416474
 PER,2.0,1992.0,0.01660288362,16.288202861784956,3.288684813064112,0.905167956
 PER,4.0,1992.0,0.247823724,16.288202861784956,3.288684813064112,17.0
 PER,3.0,1992.0,,16.288202861784956,3.288684813064112,0.0
 PER,5.0,1992.0,0.1039220648312528,16.288202861784956,3.288684813064112,0.0
 PER,0.0,1993.0,0.4282132707096982,18.293380099610744,3.580258776543412,19.696323943
 PER,1.0,1993.0,0.0102433205771736,18.293380099610744,3.580258776543412,0.815430281013164
 PER,2.0,1993.0,0.0314931,18.293380099610744,3.580258776543412,0.880893662
 PER,4.0,1993.0,0.259777435,18.293380099610744,3.580258776543412,18.0
 PER,3.0,1993.0,,18.293380099610744,3.580258776543412,0.0
 PER,5.0,1993.0,0.1266994151325246,18.293380099610744,3.580258776543412,0.0
 PER,0.0,1994.0,0.4509381259537947,18.906149154925696,3.359919276019065,22.228113777
 PER,1.0,1994.0,0.0099176550767199,18.906149154925696,3.359919276019065,1.5571948677694702
 PER,2.0,1994.0,0.03215269,18.906149154925696,3.359919276019065,1.670918909
 PER,4.0,1994.0,0.272914515,18.906149154925696,3.359919276019065,19.0
 PER,3.0,1994.0,,18.906149154925696,3.359919276019065,0.0
 PER,5.0,1994.0,0.1359532658770747,18.906149154925696,3.359919276019065,0.0
